City,Region,Longitude,Latitude,tif_count_2000,tif_count_2021,Area,Brightness,Elevation,Human Modification,2000 Population,2021 Population,Population Change,Crop Land,Grazing Land,Road Density,BIO1 Annual Mean Temp,BIO2 Mean Diurnal Range,BIO3 Isothermality,BIO4 Temp Seasonality,BIO5 Max Temp Warmest Month,BIO6 Min Temp Coldest Month,BIO7 Temperature Range,BIO8 Mean Temp Wettest Quarter,BIO9 Mean Temp Driest Quarter,BIO10 Mean Temp Warmest Quarter,BIO11 Mean Temp Coldest Quarter,BIO12 Annual Precipitation,BIO13 Precipitation Wettest Month,BIO14 Precipitation Driest Month,BIO15 Precipitation Seasonality,BIO16 Precipitation Wettest Quarter,BIO17 Precipitation Driest Quarter,BIO18 Precipitation Warmest Quarter,BIO19 Precipitation Coldest Quarter,Cluster,PC1,PC2,Baseline_Stability,Stability
Agen,EUROPE,0.6290625,44.19947917,80.0,80.0,96.0219335,1.268342787,110.904,0.733637394,60451.99996,41957.99996,-18494.0,0.249824207,0.032845095,2519.399999,12.78166659,10.11708331,39.95900755,569.9448524,26.87249999,1.553750017,25.31874971,8.036458367,19.90375004,19.90375004,6.064166683,917.55,90.3625,56.275,14.12204189,257.575,184.825,184.825,248.0625,C,-1.1268257202558802,-1.7237366067677584,0.8307968127490041,0.8359081329291516
Agordat,AFRICA,37.87666667,15.54833333,10.0,10.0,8.932281478,1.92e-06,726.258,0.396437745,1266.999997,34889.99991,33622.99992,0.0416096,0.633816999,263.0,28.96416664,14.79833317,66.56949005,216.4639206,40.35000038,18.12000046,22.22999992,28.5283329,26.41666641,31.72666664,26.41666641,331.3,112.5,0.0,141.7358612,262.6,2.0,51.4,2.0,G,2.6849160218390447,4.4902684316157435,0.8743628509719227,0.845990904396558
Agra,ASIA,78.14190074,27.17592647,4265.955724,4265.955724,4126.531348,0.480136616,179.7594017,0.767077673,5944411.638,7044143.357,1099731.719,0.595161868,0.014452578,340.2429926,25.42563961,13.79712455,39.48254928,701.1519853,41.91470189,6.969771123,34.9449308,29.60852694,19.15762831,33.07576914,15.79822669,784.2932758,261.1620558,3.284461225,137.0087867,624.5436218,26.63084075,284.5496139,33.6197511,K,2.174293074549647,3.5389060224545643,0.7834722222222222,0.8408106018368099
Agri,ASIA,43.03991228,39.72587719,38.00000001,38.00000001,42.51559809,0.403252207,2157.623487,0.764352651,99892.99986,75921.99992,-23970.99994,0.233408735,0.036713334,4007.789473,6.355592138,12.83925435,29.22379233,1097.82526,29.21578939,-14.71842106,43.93421063,11.05394744,18.94078962,18.94078962,-7.806578862,511.4736842,72.26315789,19.0,36.88511407,183.6578947,64.65789473,64.65789473,120.4210526,D,-3.5658132353256944,0.7292142847238876,0.18095015576323978,0.3562041274311645
Agrinio,EUROPE,21.39728261,38.62952899,46.0,46.0,50.67001499,0.710329049,380.013,0.761570938,87221.99989,58810.99992,-28410.99997,0.045838529,0.065011999,2592.847827,16.22853261,12.21503621,41.47929706,643.2121263,32.7173913,3.26956522,29.44782618,12.85326077,24.28405766,24.28405766,8.747101453,840.2173913,150.4565217,13.93478261,65.60868189,375.2826087,47.54347826,47.54347826,333.3913044,D,-0.4356061647984519,0.6183893484223117,0.7653271028037384,0.6885910054909932
Agua Prieta,NORTH AMERICA,-109.5469697,31.33636364,55.0,55.0,55.4115116,0.856549694,1437.891,0.665502635,54287.99998,99269.99997,44981.99999,0.03954837,0.424565624,5160.818183,17.03053034,18.30166657,50.20021328,701.0601563,35.41090906,-1.04545455,36.45636361,24.91969684,19.941515,25.65848482,8.572727238,362.1818182,88.8,6.727272727,85.68040952,206.8,27.6,180.9818182,66.98181818,G,-0.612097784252195,3.1091798322043385,0.78963282937365,0.6875645813627189
Aguascalientes,NORTH AMERICA,-102.2987569,21.90529466,181.0,181.0,167.8768225,1.423938737,1902.048,0.852241278,624474.9999,996403.9998,371928.9998,0.181775898,0.128046566,8871.779006,17.43381669,17.03006441,63.30776929,305.4941561,30.27348066,3.372375675,26.90110496,19.67246775,16.38646407,20.77366478,13.32974215,474.2651934,120.5248619,1.193370166,105.9024441,305.801105,13.53038674,207.9723757,32.0,F,-0.1587782216874832,2.4313058025004595,0.8046202531645573,0.7425618039774643
Ahar,ASIA,47.06458333,38.48333333,20.0,20.0,21.98568537,0.379327805,1689.891,0.756570721,72488.99994,84672.9999,12183.99996,0.232408907,0.206550761,283.7000002,10.73458343,11.79666657,32.24879265,903.0530243,29.93999977,-6.639999962,36.57999992,9.867499924,21.25833311,21.60999994,-0.615833327,336.8,56.95,8.299999999,49.95005226,138.9,32.55,51.65,67.3,D,-2.516846420250665,1.5056424666752775,0.532570093457944,0.6505572460820989
Ahmadabad,ASIA,72.70438733,22.96249302,8259.250416,8259.250416,7719.296875,0.518201928,68.45753837,0.774985423,10958732.23,16636510.39,5677778.16,0.618067262,0.014247975,938.1385611,27.0105669,13.68039477,45.89430661,450.3421441,40.9929805,11.17922937,29.81375097,28.55480166,25.95395228,32.34229824,20.83151065,749.3036488,278.5996399,0.718467137,153.2105823,631.7215126,3.836032285,90.19487979,5.259823195,K,3.0821824896601018,4.606909886050686,0.7834722222222222,0.8297489118849446
Ahmednagar,ASIA,74.747,19.10783333,150.0,150.0,136.6068798,0.464303742,604.865,0.720899133,281376.0,427643.9999,146267.9999,0.487038318,0.000366461,580.1066666,25.25038884,13.6195555,51.23200111,330.9702863,38.81866681,12.2346667,26.58400019,25.05144442,23.6232221,29.62255516,21.29677774,508.24,139.4066667,1.0,102.1311407,290.72,5.0,111.6933333,36.28666667,K,1.693287490363405,3.1501230346366147,0.7834722222222222,0.8371186380002463
Ahwaz,ASIA,48.66719725,31.31382647,267.0,267.0,268.9333986,5.475275975,25.814,0.738102281,931604.9995,1333148.999,401543.9997,0.199017115,0.005140424,3546.299626,25.2750937,14.56167295,37.56932122,935.9518037,45.68277158,6.92471913,38.75805221,14.08402004,36.31654159,36.31654159,13.41192264,255.8464419,62.50187266,0.0,106.0584979,156.2546816,0.0,0.0,156.2022472,I,0.16084538414272725,3.6986507258568015,0.4602127659574471,0.5017127440751774
Aigua,SOUTH AMERICA,-54.76666667,-34.19791667,4.000000001,4.000000001,4.16200728,0.10118479,81.385,0.616166031,157.9999995,2601.999997,2443.999997,0.070413521,0.441994544,825.0,16.18020868,9.910416603,45.72287846,433.9073639,27.70000076,6.024999976,21.67500067,13.86666656,20.20416737,21.47500038,10.89583325,1244.0,116.0,87.0,7.311022997,334.0,281.0,291.0,328.0,C,0.32942183284101506,-2.3907599811090035,0.7966533864541835,0.7175904379060789
Aiken,NORTH AMERICA,-81.7253663,33.54432234,91.00000001,91.00000001,93.95425758,1.285381605,102.343,0.611972804,35167.99997,45873.99996,10705.99999,0.090448173,0.007591881,4909.362636,17.22692295,14.13571413,42.37550836,735.6987741,33.67032925,0.31208792,33.35824103,26.12032953,17.75805834,26.12032953,7.940109871,1206.32967,122.0989011,70.74725275,19.06824148,362.6153846,233.1648352,362.6153846,314.6703297,H,0.020236418074976257,-1.2577633692801098,0.7082983193277311,0.675616959265274
Aiquile,SOUTH AMERICA,-65.18333333,-18.19375,4.000000001,4.000000001,3.623463601,0.047188332,2798.649,0.533369166,490.9999994,3503.99999,3012.999991,0.181358672,0.616726057,210.0,18.21875,15.62499976,65.65151024,244.1208992,28.92499971,5.12499988,23.79999971,20.11666584,14.79583311,20.58749962,14.79583311,543.0,121.5,1.0,99.9793644,328.75,5.750000001,174.5,5.750000001,F,0.3544131694433543,3.024545704996199,0.8068670886075953,0.7641705660160515
Aix-en-Provence,EUROPE,5.419122807,43.53394737,95.0,95.0,112.7601959,2.063668028,255.694,0.754611613,149064.0,135037.9999,-14026.00003,0.092712302,0.019716732,3161.631579,14.13061407,10.44017545,37.53726489,628.5618325,29.708421,1.895789457,27.81263155,14.69368427,22.18543858,22.18543858,6.867017525,655.6842105,94.31578947,14.18947368,35.89021904,228.9789474,91.71578947,91.71578947,171.368421,C,-1.2079508383035782,-0.0449819668164112,0.8307968127490041,0.7279292631995904
Aizawl,ASIA,92.71316667,23.71,49.99999999,49.99999999,46.99308533,0.134691241,418.738,0.535904762,215228.9996,237884.9996,22655.99994,0.117262434,0.000177711,252.6,20.72866661,9.384333362,50.29177498,288.7159784,28.15800011,9.495999985,18.66200016,23.07066654,16.37366667,23.07066654,16.37366667,2236.56,423.76,12.12,79.41761704,1094.42,53.76,1094.42,53.76,L,2.8729715440891748,-1.6792287424910088,0.8287307692307694,0.7334202666739068
Ajaccio,EUROPE,8.750141243,41.94265537,55.99999995,61.99999994,71.7246613,1.220728711,35.356,0.638187002,58769.99993,31939.99994,-26829.99999,0.012377827,0.044406634,2111.887097,14.94633331,9.609333286,39.59065567,541.1835156,28.35599998,4.092000027,24.26400028,12.76066668,21.71166672,21.8826667,8.894666633,653.66,97.0,9.84,48.97381004,262.18,53.9,83.52,196.26,C,-0.9638429754357706,-0.027410647702547485,0.8307968127490041,0.7390377562660797
Ajdabiya,AFRICA,20.22121212,30.76363636,22.00000001,22.00000001,22.03163603,4.328989406,35.693,0.849480227,82496.99999,75403.0,-7093.999989,0.025053769,0.482274727,3272.363635,20.9009467,11.54356051,46.19100467,550.1205084,33.2636365,8.272727359,24.99090958,13.85227234,26.9803029,26.9803029,13.85227234,129.9090909,38.45454545,0.0,116.9806075,94.45454546,0.545454545,0.545454545,94.45454546,G,-0.22465308517572233,2.6888723160817767,0.7704103671706263,0.6769935705752155
Ajmer,ASIA,74.65873591,26.46654589,207.0,207.0,198.9835798,0.549416696,402.178,0.728488578,523578.9994,733112.9995,209534.0001,0.415218402,0.013034362,347.7777779,25.15497178,13.47709347,42.05444861,602.4921247,39.59420292,7.558454141,32.03574871,28.44983885,23.81127216,31.71376809,16.83534611,486.3091788,179.5024155,1.782608696,153.9121484,410.236715,7.913043479,228.4009662,9.570048309,K,1.589955883183149,3.5282009549732005,0.7834722222222222,0.8382884220527719
Aketi,AFRICA,23.77696078,2.739705882,17.0,17.0,14.64616889,0.0,458.478,0.291115866,26370.99996,57387.99992,31016.99996,0.247287375,0.179014825,293.1176471,25.26397077,10.54950955,80.74843149,37.1780593,32.09411621,19.02941188,13.06470433,24.95490242,25.22254888,25.76666664,24.89607867,1662.0,223.1764706,42.88235294,40.38677642,578.0588235,163.8823529,415.8235295,508.1176471,N,3.7432886206576708,-1.0329029583976794,0.9688965517241386,0.9806536308476722
Akhtubinsk,EUROPE,46.1640625,48.28151042,32.0,32.0,41.37759829,0.566198055,11.646,0.540819589,47142.99996,24074.99995,-23068.0,0.056770109,0.179772191,221.9374995,8.531640619,9.5763022,23.51772439,1177.046593,30.12812495,-10.58750001,40.71562505,20.87500012,0.973958321,22.72135407,-6.146874979,296.1875,35.28125,18.84375,20.7912116,90.28125,58.78125,84.1875,73.0,A,-3.4507224442034605,0.26251087990799404,1.0,0.9991244755312877
Akita,ASIA,140.094702,39.73432671,151.0,151.0,168.9643636,0.737850933,382.107,0.781219426,287745.9997,238958.9998,-48786.99988,0.080597703,0.00628495,760.1589399,11.35816556,7.602349032,24.1073524,891.1108665,28.48187918,-3.050335553,31.53221489,22.45492179,8.800447496,22.45492179,0.836912743,1630.442953,173.5771812,96.77181208,21.38584458,498.6308725,297.7181208,498.6308725,414.3557047,H,-0.6793715146132789,-3.6143699063056784,0.6742647058823534,0.6392987506937008
Akola,ASIA,76.98755814,20.70515504,215.0,215.0,197.7896589,0.279620883,401.308521,0.772897183,472585.9999,572658.9996,100072.9998,0.551028575,0.008403589,537.544186,27.57949622,13.07612397,46.21826828,416.1485995,42.51534874,14.22511626,28.29023251,27.07139536,23.79953485,33.37984502,22.70186044,710.2093023,196.6186046,3.0,122.2416823,500.5395349,14.00465116,137.227907,19.06976744,K,2.5342264601291467,3.3955310121564115,0.7834722222222222,0.8470822565099649
Akron,NORTH AMERICA,-81.49852518,41.10651086,848.7085322,848.7085322,969.2496181,2.437395386,267.9733081,0.70814363,503955.7876,500344.2086,-3611.579022,0.13394617,0.079454402,6084.305235,9.776547355,10.77781445,29.70348471,943.6955279,28.13593719,-8.148271664,36.2842089,18.98296402,-1.888352851,21.07568302,-2.254265234,969.8745897,99.93635442,55.3666399,17.66116393,286.4183888,190.943105,283.2285349,191.2030585,B,-2.4377316668295688,-1.6925671437635312,0.646296296296296,0.7035846488466702
Aksu,ASIA,80.265625,41.174375,80.0,80.0,91.45659515,0.776541202,2017.333,0.657770896,163697.9999,318126.9998,154428.9999,0.2129091,0.1761981,1337.675,10.90119787,14.4463541,30.83902798,1170.354419,32.59374998,-14.25000005,46.84375029,23.62666667,-3.701874971,23.62666667,-4.779583305,73.92499999,16.6375,1.0125,73.59965973,40.55,4.6125,40.55,5.6,D,-3.5200082445152883,2.8063154156639425,0.3554984423676016,0.40974204926329344
Aksum,AFRICA,38.74228395,14.11018519,27.0,27.0,23.95745916,0.02889033,1621.225,0.585681021,18678.99999,96335.99994,77656.99995,0.526752398,0.225316018,164.7777778,18.46388895,15.26604942,73.27743304,155.4488695,29.09629631,8.262962907,20.83333347,18.27654344,17.13641972,20.61111083,16.92283945,662.5555556,216.2592593,1.962962963,133.7389255,483.962963,7.111111111,122.4814815,17.62962963,F,1.310711920261856,2.7039554345488233,0.7379746835443041,0.679408013718891
Akureyi,NORTH AMERICA,-18.11264368,65.68764368,28.99999999,28.99999999,60.60601685,2.823861804,679.264,0.535670458,3137.999993,15653.99998,12515.99999,0.002163732,0.038515239,3295.931033,3.391485504,6.422826104,32.35757106,510.5820737,14.39999991,-5.452173876,19.85217376,3.091304374,5.678985492,10.26304349,-2.023913037,553.0,73.21739131,23.13043478,30.61980985,192.8695652,84.26086957,116.1304348,148.173913,C,-3.677521945091482,-2.3557876937230344,0.8468725099601597,0.7617063107782982
Al Ahmadi,ASIA,48.06574074,29.09490741,18.0,18.0,17.7261801,8.19108067,2.795,0.811205854,22667.99996,47421.99995,24753.99999,0.001254438,0.033127026,224.7777777,25.77731482,15.42685196,39.07099957,919.3195021,46.11666595,6.633333259,39.48333232,15.79166677,36.66574139,36.66574139,14.05185186,105.6111111,22.22222222,0.0,92.05088636,62.55555556,0.0,0.0,59.22222222,I,-0.2489710918529162,3.8341044930657655,0.4602127659574471,0.4811078086625024
Al Amarah,ASIA,47.14814815,31.8505144,81.0,81.0,82.05762153,2.8614643,8.881,0.529402499,204550.9999,450203.9997,245652.9998,0.129404566,0.033601596,1804.580247,24.26440338,14.61954759,38.69813646,902.5071569,43.96666741,6.188888803,37.77777877,12.89917721,34.89856042,34.89856042,12.89917721,199.2962963,44.74074074,0.0,98.86184052,119.8148148,0.0,0.0,119.8148148,D,-0.09090777813129322,3.5644472598930412,0.7586760124610592,0.7513057097906449
Al Ayn,ASIA,55.72495704,24.19621993,194.0,194.0,183.0217219,5.92407471,203.902,0.625304297,209456.9998,422417.9997,212960.9999,6.64e-07,4.97e-07,3124.252577,28.34761604,13.0343213,43.36788899,656.7428337,42.84587624,12.7948453,30.05103105,24.38754289,35.79888338,35.79888338,19.79776637,125.3195876,38.12371134,1.0,105.0518419,82.20103093,4.201030927,4.201030927,60.83505155,I,0.8579328633418325,3.5377051890861098,0.43556737588652494,0.4178229708934282
Al Bayda,AFRICA,21.625,32.75833333,1.0,1.0,1.023255542,0.744100175,344.327,0.599480747,48.00000002,4377.999972,4329.999972,0.328406359,0.231632848,922.0000001,17.07083321,9.725000381,43.6098671,506.3391418,28.60000038,6.300000191,22.29999924,10.8166666,22.98333359,22.98333359,10.8166666,453.0,103.0,0.0,101.3203888,289.0,1.0,1.0,289.0,D,-0.19475152440755214,1.4247110116268755,0.7586760124610592,0.7437091639916172
Al Fallujah,ASIA,43.7780303,33.35429293,33.0,33.0,33.99675951,0.403177132,61.333,0.814424713,245157.9997,191265.9998,-53891.99998,0.154900289,0.059954383,2561.636363,22.88977282,14.76439389,37.33977266,941.9004147,43.56363655,4.024242401,39.53939438,12.05303036,34.12121258,34.12121258,11.08181832,133.3030303,22.90909091,0.0,85.1015981,67.15151515,0.0,0.0,67.09090909,D,-0.49420006534423333,3.5788135156186685,0.7653271028037384,0.7607715940413072
Al Fujayrah,ASIA,56.34076577,25.1045045,37.00000001,37.00000001,35.16102253,4.648663333,151.204,0.597341981,52846.99986,163550.9996,110703.9998,0.008163085,0.029142378,1640.378377,28.24779398,10.36372544,42.35965729,522.6286352,39.96470575,15.50000003,24.46470575,21.99362738,33.56372564,33.90294131,21.44068634,119.8823529,35.64705882,1.95e-10,112.2214465,82.76470588,2.000000001,2.147058825,74.17647059,G,1.0141759911473052,3.063592372969354,0.7967386609071272,0.7557322746986943
Al Hasakah,ASIA,40.74305556,36.50815972,47.99999999,47.99999999,51.38837541,0.117645215,386.38,0.754471437,195803.9998,141099.9999,-54703.99988,0.439247845,0.062458495,262.3333335,18.26371543,14.17256951,36.43895721,943.3954175,39.55416656,0.660416666,38.89374987,8.090278049,29.75902792,29.75902792,6.533333282,306.6041667,51.52083333,0.0,79.22932084,146.9375,2.479166667,2.479166667,139.9375,D,-0.9233008532695196,2.9979850623735564,0.7653271028037384,0.7534807202166728
Al Hillah,ASIA,44.4044702,32.48576159,151.0,151.0,154.041958,1.954454933,33.119,0.717632186,412124.9998,605354.9995,193229.9998,0.244542446,0.085744355,4092.350993,23.6708885,13.98294719,35.56122988,954.0397052,43.84966884,4.530463563,39.31920535,11.64746139,34.86081701,34.86081701,11.64746139,107.4834437,23.59602649,0.0,91.41677801,61.54966887,0.0,0.0,61.54966887,D,-0.39156086434561127,3.6609982557400684,0.7653271028037384,0.7587651282638281
Al Hudaydah,ASIA,42.98772358,14.80191057,101.0,104.0,92.56813739,1.054032522,233.4002835,0.671097337,371068.9997,380670.9994,9601.99966,0.028682607,0.376221069,263.8461539,29.77491663,9.030833268,53.75886566,304.8337674,37.89600002,21.11199999,16.78400003,31.91466665,30.06916666,33.19333321,25.91033346,56.77,11.9,0.94,55.15650074,26.84,7.579999999,16.17,11.89,G,1.9812535004411735,2.956588165566315,0.8743628509719227,0.8464164508842185
Al Hufuf,ASIA,49.57114325,25.39676309,121.0,121.0,115.2629799,8.993451588,180.143,0.701893047,589612.9994,561794.9995,-27817.99988,0.092002426,0.203596848,179.7933884,26.65041315,11.58898056,38.49006987,711.0614775,41.7462808,11.63884305,30.10743791,20.46322301,34.78278212,34.78278212,17.47809903,79.66942149,24.71900826,0.0,103.4893026,51.29752066,0.0,0.0,32.98347107,I,0.40048494610001584,3.5244973901226726,0.45244680851063845,0.4780029045339994
Al Jaghbub,AFRICA,24.51666667,29.75,1.0,1.0,0.991157548,1.141779694,61.671,0.442710678,148.9999989,578.9999965,429.9999976,0.0,0.726528222,634.0,21.78750038,13.64166641,45.32115173,630.032959,36.79999924,6.699999809,30.09999847,15.13333321,25.08333397,29.16666603,13.73333263,13.00000001,4.000000008,0.0,69.28203588,9.000000008,0.0,0.0,9.000000008,G,-0.365746214483061,3.381601018810435,0.78963282937365,0.746013730594531
Al Jahra,ASIA,47.67940252,29.33144654,53.00000001,53.00000001,52.31436604,7.876347707,117.294,0.765371938,127657.0,116547.9999,-11109.0001,0.024043995,0.050449893,212.1509434,25.98081769,15.51069186,39.28807262,925.6586189,46.34905696,6.869811373,39.47924524,15.9490565,36.87138367,36.87138367,14.30125784,109.509434,22.79245283,0.0,89.64760906,62.0754717,0.0,0.0,58.0754717,I,-0.18055825675979587,3.916441600504495,0.4602127659574471,0.49244320981977635
Al Jawf,AFRICA,23.2877193,24.21973684,19.0,19.0,17.92811256,1.680191055,408.382,0.526575799,7961.999986,18829.0,10867.00001,0.0,0.0,2950.0,23.88464918,14.32456137,44.84535559,689.021555,38.99473652,7.052631554,31.94210474,16.53421051,28.77982451,31.39561412,14.73245606,2.0,1.0,0.0,33.36423874,2.0,0.0,0.0,1.0,D,-0.6322284327684469,2.755092972414174,0.7653271028037384,0.7550171681547977
Al Jubayl,ASIA,49.64503546,26.99485816,47.00000001,47.00000001,45.39008549,9.386680687,35.09088832,0.558023789,166393.9998,212268.9997,45874.99989,0.011334546,0.388478867,138.3829787,25.98179345,11.87554335,37.72813432,750.6068832,41.91739116,10.44347827,31.4739129,17.39782582,33.7369568,34.68297121,16.27355041,91.49999999,19.47826087,0.0,97.15836832,57.65217391,0.0,0.0,48.63043478,I,0.13637206213675962,3.4907042954761955,0.45244680851063845,0.4842061621926949
Al Karak,ASIA,35.71751894,31.14905303,88.0,88.0,88.48286319,0.512643858,400.928,0.59654503,37099.99991,133337.9996,96237.9997,0.168680007,0.504863054,360.6818183,16.16429927,12.25208331,42.17476064,657.3294976,31.00568195,1.957954554,29.04772748,7.658333372,23.42443178,23.42443178,7.658333372,357.5909091,84.98863637,0.0,112.2941597,232.2159091,0.0,0.0,232.2159091,D,-0.8000456384740859,2.2819547939389104,0.7586760124610592,0.7398998815165043
Al Khalil,ASIA,35.10528736,31.52885057,145.0,145.0,146.3851893,1.219065947,400.928,0.745015238,171119.9999,441581.9996,270461.9998,0.0,0.046991,6835.965516,15.86718392,10.39908049,41.11854409,591.6185273,28.8786206,3.593103454,25.2855172,8.242298853,22.27885056,22.38758616,8.242298853,414.6551724,103.1034483,0.0,110.5399201,262.0896552,0.0,0.0,262.0896552,D,-1.1063385775919397,1.0671079923736113,0.7653271028037384,0.6635163811316193
