"","City","x","y"
"3777","Nova Iguacu",-43.55410852,-22.82486822
"3778","Nova Lima",-43.85561594,-19.9990942
"3779","Nova Vicosa",-39.3725,-17.89416666
"3780","Novara",8.63431818,45.46628788
"3781","Novi Sad",19.80972222,45.25443767
"3782","Novo Airao",-60.94444444,-2.62638889
"3783","Novo Hamburgo",-51.12391551,-29.72640769
"3784","Novo Horizonte",-49.22083334,-21.47202381
"3785","Novoaltaysk",83.93602321,53.41450422
"3786","Novocherkassk",40.0896645,47.44972944
"3787","Novokuybishevsk",49.93258123,53.0987414
"3788","Novokuznetsk",87.16358025,53.7717284
"3789","Novomoskovsk",38.21286232,54.08387681
"3790","Novorossiysk",37.75231481,44.74016204
"3791","Novoshakhtinsk",39.93430851,47.75044326
"3792","Novosibirsk",82.91517335,55.01797201
"3793","Novotroitsk",58.33134616,51.21429487
"3794","Novozybkov",31.93297619,52.53916667
"3795","Novyy Urengoy",76.5125,66.07916667
"3796","Nowra",150.59404762,-34.87638889
"3797","Nowy Sacz",20.66826241,49.5945922
"3798","Nsukka",7.48060514,6.92543605
"3799","Nueva Gerona",-82.80865385,21.88942308
"3800","Nueva Imperial",-72.94940476,-38.74464286
"3801","Nueva Rosita",-101.21851852,27.93796296
"3802","Nueve de Julio",-60.8875,-35.44728261
"3803","Nuevitas",-77.2655303,21.55113637
"3804","Nuevo Casas Grandes",-107.90529279,30.41565315
"3805","Nuevo Laredo",-99.55729767,27.48825203
"3806","Nukualofa",-175.20679825,-21.14232456
"3807","Nukus",59.60160891,42.46868812
"3808","Numan",12.07172619,9.44672619
"3809","Nuqui",-77.27083334,5.70416667
"3810","Nurnberg",11.0736536,49.44355481
"3811","Nusaybin",41.23026827,37.07405018
"3812","Nyagan",65.38926768,62.13472222
"3813","Nyanza",29.72926468,-2.32295986
"3814","Nyimba",30.8125,-14.55416667
"3815","Nyiregyhaza",21.74220297,47.96018977
"3816","Nyunzu",28.01442307,-5.95673077
"3817","Nzega",33.19464285,-4.22321428
"3818","Nzerekore",-8.81607143,7.76051587
"3819","Nzeto",12.86916667,-7.23416667
"3820","Oak Ridge",-84.26565315,36.01599099
"3821","Oakland",-122.18855538,37.77654662
"3822","Oamaru",170.97083334,-45.09583334
"3823","Oatlands",147.37083333,-42.3
"3824","Oaxaca",-96.75108025,17.08705419
"3825","Ob",82.7037037,54.99837963
"3826","Obando",-67.9162037,3.86435185
"3827","Obidos",-55.515,-1.905
"3828","Obihiro",143.1818767,42.91907182
"3829","Obninsk",36.60517677,55.09734848
"3830","Obo",26.49027778,5.39444444
"3831","Obock",43.29027778,11.96527778
"3832","Obuasi",-1.67144097,6.19670139
"3833","Ocala",-82.11209514,29.17774966
"3834","Ocana",-73.34928161,8.24841954
"3835","Oceanside",-117.23247412,33.1538582
"3836","Ocumare del Tuy",-66.78464286,10.12630952
"3837","Odense",10.38514227,55.38908537
"3838","Odessa1",-102.37043963,31.87555774
"3839","Odessa2",30.70583848,46.4836677
"3840","Odienne",-7.56342593,9.50138889
"3841","Ogbomosho",4.23770325,8.08993902
"3842","Ogden",-111.98644153,41.1581367
"3843","Oita",131.64592541,33.22557551
"3844","Ojinaga",-104.41867284,29.54645062
"3845","Okahandja",16.90527778,-21.9775
"3846","Okara",73.29972946,30.85297301
"3847","Okayama",133.85623932,34.61848291
"3848","Okha",142.93899573,53.58728633
"3849","Oklahoma City",-97.5254194,35.4934081
"3850","Oktyabrsk",57.4225,49.47305555
"3851","Oktyabrskiy",53.48121069,54.48545598
"3852","Olavarria",-60.31558642,-36.89737654
"3853","Olbia",9.49960318,40.92440476
"3854","Oldenburg",8.19869529,53.14494949
"3855","Olgiy",89.96111111,48.96770833
"3856","Olinda",-34.87994617,-7.96142819
"3857","Olmaliq",69.58737374,40.85239899
"3858","Olmos",-79.75277778,-5.98888889
"3859","Olomouc",17.25072917,49.6
"3860","Olongapo",120.18646694,14.92947658
"3861","Olovyannaya",115.58229167,50.94270833
"3862","Olsztyn",20.48648551,53.77931159
"3863","Olympia",-122.8517,47.0252
"3864","Omagh",-7.29345238,54.60386905
"3865","Omaha",-96.01740574,41.23667524
"3866","Omdurman",32.47144777,15.6727169
"3867","Ometepec",-98.4110119,16.70744047
"3868","Omsk",73.35506187,54.99189705
"3869","Omutninsk",52.18939394,58.67007576
"3870","Ondjiva",15.72638889,-17.06805555
"3871","Ondo",4.8571875,7.095625
"3872","Ondorhaan",110.66642157,47.3242647
"3873","Onega",38.08709349,63.92327236
"3874","Ongjin",125.38670635,37.93511905
"3875","Ongole",80.04850629,15.53191824
"3876","Ongwediva",15.76712963,-17.77638889
"3877","Onitsha",6.83744063,6.02764869
"3878","Ontario",-116.97599206,44.02599206
"3879","Oostanay",63.62786458,53.21267361
"3880","Opobo",7.55787037,4.57638889
"3881","Opole",17.9227649,50.68209161
"3882","Oradea",21.91530612,47.0704932
"3883","Oral",51.3790873,51.21781746
"3884","Oran",-0.49541963,35.73249606
"3885","Orange",149.10756802,-33.27933674
"3886","Orange Walk",-88.56607143,18.08095238
"3887","Orangeburg",-80.85064103,33.50096154
"3888","Orangeville",-80.10163044,43.91974637
"3889","Oranjemund",16.42638889,-28.55138889
"3890","Oranjestad",-70.01726191,12.53120749
"3891","Ordu",37.85298387,40.93126344
"3892","Orebro",15.19745526,59.27245526
"3893","Orekhovo-Zuevo",38.97578125,55.81080729
"3894","Orel",36.07938312,52.96617965
"3895","Orenburg",55.11351116,51.79984309
"3896","Orillia",-79.42630597,44.61424129
"3897","Oriximina",-55.85972222,-1.76388889
"3898","Orizaba",-97.12041317,18.85857843
"3899","Orlando",-81.37180421,28.55200018
"3900","Orleans",1.90813079,47.89525463
"3901","Orlu",7.02991049,5.85406585
"3902","Ormac",124.60881579,11.04899123
"3903","Ornskoldsvik",18.6843661,63.29127493
"3904","Orocue",-71.3375,4.79166667
"3905","Orongen Zizhiqi",123.72345238,50.58845238
"3906","Orsha",30.40537281,54.51052631
"3907","Orsk",58.61986111,51.21625
"3908","Orumiyeh",45.06469595,37.55822072
"3909","Oruro",-67.10518708,-17.96641157
"3910","Osaka",135.43348339,34.7070527
"3911","Osakarovka",72.58194445,50.56527778
"3912","Osh",72.79471584,40.54746169
"3913","Oshawa",-78.92557182,43.88596577
"3914","Oshikango",15.8975,-17.3975
"3915","Oshkosh",-88.56431518,44.02297855
"3916","Oshogbo",4.49459347,7.7128974
"3917","Osijek",18.66272222,45.55561111
"3918","Oskemen",82.6320869,49.97275641
"3919","Oslo",10.74103293,59.90265968
"3920","OsnabrÌùck",8.04026718,52.27430025
"3921","Osorio",-50.26174242,-29.89659091
"3922","Osorno",-73.14207746,-40.58010563
"3923","Ostersund",14.64767699,63.17562684
"3924","Ostrava",18.32016601,49.83579102
"3925","Otar",75.20991379,43.56135057
"3926","Otaru",141.00429293,43.19242424
"3927","Otjiwarongo",16.65277778,-20.46064815
"3928","Otradnyy",51.32613636,53.36742424
"3929","Otsu",135.93923776,35.03619668
"3930","Ottawa",-75.71766587,45.4052458
"3931","Ottumwa",-92.41746454,41.01906029
"3932","Oturkpo",8.15029762,7.19702381
"3933","Otuzco",-78.56666667,-7.90416667
"3934","Ouadda",22.39583334,8.07083334
"3935","Ouagadougou",-1.52174617,12.36597468
"3936","Ouahigouya",-2.42007576,13.57424242
"3937","Ouargla",5.33786765,31.94938726
"3938","Oudtshoorn",22.20964912,-33.59583334
"3939","Ouesso",16.04972222,1.60972222
"3940","Ouezzane",-5.56123188,34.82608696
"3941","Ouidah",1.95375071,6.56063995
"3942","Oujda",-1.90467172,34.69036195
"3943","Oulu",25.46851971,65.04519066
"3944","Oum Hadjer",19.69166667,13.29166667
"3945","Ourense",-7.8752907,42.34253876
"3946","Ourinhos",-49.87642544,-22.9758772
"3947","Outjo",16.15625,-20.109375
"3948","Ouyen",142.31666666,-35.07083333
"3949","Ovalle",-71.196875,-30.596875
"3950","Oviedo",-5.80635965,43.3880117
"3951","Owando",15.91083333,-0.48583333
"3952","Owensboro",-87.10787037,37.75366162
"3953","Owo",5.59240196,7.18848039
"3954","Oxford",-1.25535038,51.74540719
"3955","Oxford House",-95.27083333,54.94583334
"3956","Oyem",11.57302632,1.59451755
"3957","Oyo",3.99880481,7.88948711
"3958","Oytal",73.20572034,42.87295198
"3959","Ozamis",123.83635058,8.15847701
"3960","Paarl",18.97488095,-33.70916667
"3961","Pabna",89.4011182,24.22995636
"3962","Pacasmayo",-79.55555556,-7.41041667
"3963","Pachuca",-98.7480235,20.09748931
"3964","Padang",100.38995614,-0.91969298
"3965","Padangpanjang",100.39675926,-0.4662037
"3966","Padangsidempuan",99.27341954,1.37772988
"3967","Padilla",-64.30416666,-19.30138889
"3968","Paducah",-88.63377451,37.06191176
"3969","Pagadian",123.47372685,7.85520833
"3970","Pago Pago",-170.67373189,-14.26322464
"3971","Paita",-81.10324074,-5.09490741
"3972","Pakalongan",109.57199659,-6.92915361
"3973","Pakanbaru",101.44866352,0.56014151
"3974","Pakokku",95.09456522,21.34963768
"3975","Pakwach",31.45930555,2.44444444
"3976","Pakxe",105.8145,15.12383333
"3977","Pala",14.97916667,9.34583334
"3978","Palangkaraya",113.91179379,-2.20840396
"3979","Palapye",27.11990741,-22.54768518
"3980","Palatka",-81.66578947,29.64276316
"3981","Palembang",104.75609392,-2.95815689
"3982","Palermo",13.3206875,38.12370833
"3983","Pali",73.32777778,25.78340644
"3984","Palikir",158.1625,6.9125
"3985","Pallasovka",46.88305555,50.05083333
"3986","Palm Coast",-81.22644737,29.55583333
"3987","Palm Springs",-116.36032353,33.75212745
"3988","Palma",2.649233,39.58662935
"3989","Palma Soriano",-75.99886364,20.22272727
"3990","Palmas",-51.99472222,-26.47972222
"3991","Palmeira dos Indios",-36.63361111,-9.40361111
"3992","Palmer",-149.11590909,61.60378788
"3993","Palmerston North",175.60741525,-40.35261299
"3994","Palopo",120.23055556,-3.09861111
"3995","Palu",119.89051692,-1.02131163
"3996","Pampa del Infierno",-61.17321428,-26.50416667
"3997","Pamplona1",-72.65231482,7.3800926
"3998","Pamplona2",-1.64421296,42.80850695
"3999","Panama City1",-79.49874552,9.03252688
"4000","Panama City2",-85.6390377,30.18407738
"4001","Panda",34.72916667,-24.0625
"4002","Panevezy",24.35535714,55.73571428
"4003","Pangkalpinang",106.12970779,-2.16531385
"4004","Panipat",76.77723437,29.2135982
"4005","Panshi",126.05066425,42.94812802
"4006","Panuco",-98.18308824,22.04877451
"4007","Panzhihua",101.72539474,26.56451754
"4008","Papasquiaro",-105.3375,24.82916666
"4009","Papeete",-149.57788462,-17.55865385
"4010","Paracatu",-46.87291667,-17.22559524
"4011","Parachinar",70.10705128,33.88814103
"4012","Paracuru",-39.03333333,-3.41666666
"4013","Paragominas",-47.48361111,-2.96138889
"4014","Paragould",-90.51174242,36.05492424
"4015","Paraguari",-57.14821428,-25.62083333
"4016","Paraiso",-93.21583333,18.39416667
"4017","Parakou",2.62380952,9.34503968
"4018","Paramaribo",-55.18851626,5.82652439
"4019","Parana",-60.50864695,-31.74439964
"4020","Paranagua",-48.53916667,-25.53933333
"4021","Paranaiba",-51.18901515,-19.67689394
"4022","Parbhani",76.775,19.27684524
"4023","Pardubice",15.766163,50.03731685
"4024","Parepare",119.6337766,-4.03218085
"4025","Paris",2.30647746,48.83330496
"4026","Parkersburg",-81.55153061,39.27789116
"4027","Parkes",148.17857143,-33.13511905
"4028","Parma",10.33539644,44.80408576
"4029","Parnaiba",-41.76578283,-2.91325758
"4030","Parnu",24.517791,58.38683863
"4031","Parowan",-112.82797619,37.84345238
"4032","Parras",-102.17769608,25.44485294
"4033","Parry Sound",-80.02916667,45.34895833
"4034","Partizansk",133.13716667,43.13427778
"4035","Pasadena1",-95.18621456,29.61364956
"4036","Pasadena2",-118.20386267,34.1609736
"4037","Pasay City",121.03973259,14.33157073
"4038","Paso Rio Mayo",-70.25833334,-45.6875
"4039","Paso Robles",-120.6747549,35.62426471
"4040","Paso de los Toros",-56.51833333,-32.8075
"4041","Passau",13.43885136,48.58186937
"4042","Passo Fundo",-52.41098485,-28.25862795
"4043","Passos",-46.60683334,-20.72183333
"4044","Pasto",-77.27713415,1.20884147
"4045","Pasuruan",112.80106879,-7.65043595
"4046","Paterson",-74.19965025,40.96722414
"4047","Pathankot",75.46341829,32.16873013
"4048","Pathein",94.72559524,16.77648809
"4049","Pathum Thani",100.64060508,14.00007044
"4050","Pati",111.12982653,-6.92724219
"4051","Patiala",76.18228176,30.14091589
"4052","Pativilca",-77.67458333,-10.67572917
"4053","Patna",85.6948585,24.86462208
"4054","Patos",-37.27537879,-7.01515152
"4055","Patra",21.75408076,38.23896048
"4056","Pavlodar",76.98498201,52.27598921
"4057","Paysandu",-58.07745098,-32.31519608
"4058","Peace River",-117.30265152,56.23977273
"4059","Pec1",20.32660256,42.66955128
"4060","Pec2",20.36210318,43.89649471
"4061","Pechora",57.21968391,65.15043103
"4062","Pecos",-103.49730392,31.41642157
"4063","Pecs",18.23539644,46.0703479
"4064","Pedreiras",-44.6125,-4.56540697
"4065","Pedro Juan Caballero",-55.7245892,-22.53926056
"4066","Pedro Luro",-62.68295455,-39.50568182
"4067","Pelotas",-52.33894231,-31.73974359
"4068","Pematangsiantar",99.08822017,2.97731482
"4069","Pemba",40.5391129,-12.99180107
"4070","Penapolis",-50.08066239,-21.41036325
"4071","Pendleton",-118.79953704,45.66558642
"4072","Penedo",-36.55712366,-10.27540323
"4073","Penola",140.83333334,-37.37916667
"4074","Penonome",-80.35563725,8.51887255
"4075","Pensacola",-87.25554408,30.4754247
"4076","Penticton",-119.58630952,49.4822619
"4077","Penza",44.9924359,53.20676282
"4078","Penzance",-5.53383333,50.12083333
"4079","Peoria",-89.60279805,40.70453163
"4080","Perabumulih",104.24351852,-3.42337963
"4081","Pereira",-75.69611111,4.81944444
"4082","Pergamino",-60.57204545,-33.89462121
"4083","Perito Moreno",-70.93166667,-46.58583333
"4084","Perm",56.19293928,57.99591085
"4085","Pernik",23.06979167,42.60121528
"4086","Perpignan",2.88035714,42.69746241
"4087","Perth1",-3.44945652,56.39945652
"4088","Perth2",115.88385284,-31.9426244
"4089","Perugia",12.39011341,43.0966716
"4090","Pervouralsk",59.96331522,56.90471015
"4091","Pescara",14.17281008,42.44222868
"4092","Peshawar",71.89962996,34.17755796
"4093","Petatlan",-101.2725,17.54
"4094","Peterborough1",-78.32476852,44.30578704
"4095","Peterborough2",138.83083334,-32.97583333
"4096","Petersburg",-77.41953269,37.28628938
"4097","Peto",-88.92416667,20.1275
"4098","Petoskey",-84.9575,45.36805555
"4099","Petrolina",-40.50168919,-9.39740991
"4100","Petropavlovsk",69.14849291,54.87304965
"4101","Petropavlovsk Kamchatskiy",158.64911616,53.0378367
"4102","Petropolis",-43.17133191,-22.47923789
"4103","Petrovsk Zabaykalskiy",108.8481884,51.27373189
"4104","Petrozavodsk",34.32506721,61.80215054
"4105","Phan Rang",108.98190298,11.58078358
"4106","Phan Thiet",107.99406425,10.89322626
"4107","Phayao",99.90694444,19.16805556
"4108","Phetchaburi",99.95833333,13.12569444
"4109","Philadelphia",-75.20314562,39.99306001
"4110","Phitsanulok",100.25988562,16.82246732
"4111","Phnom Penh",104.78577016,11.48841757
"4112","Phoenix",-112.01070184,33.48565689
"4113","Phrae",100.13107143,18.10488095
"4114","Phuket",98.38165423,7.87680348
"4115","Phyarpon",95.68214286,16.29523809
"4116","Pichilemu",-72.00638889,-34.39138888
"4117","Picos",-41.44694444,-7.07861111
"4118","Piedras Negras",-100.54407613,28.67676299
"4119","Pierre",-100.335,44.36666667
"4120","Pietermaritzburg",30.36480035,-29.61289062
"4121","Pijijiapan",-93.20509259,15.68564815
"4122","Pilar",-58.2992647,-26.86299019
"4123","Pilibhit",79.81941986,28.67701312
"4124","Pimentel",-79.91898148,-6.82731481
"4125","Pinar del Rio",-83.68779762,22.41666666
"4126","Pindamonhangaba",-45.43799414,-22.93409437
"4127","Pine Bluff",-92.03007247,34.21358696
"4128","Pingdingshan",113.3146085,33.68465429
"4129","Pingdu",119.9630343,37.03448573
"4130","Pingliang",106.70182927,35.53434959
"4131","Pingtung",120.50679156,22.66987198
"4132","Pingxiang1",106.75059524,22.1047619
"4133","Pingxiang2",113.83304167,27.65933333
"4134","Pingyi",117.57849482,35.50034122
"4135","Pinheiro",-45.07986111,-2.52361111
"4136","Pinrang",119.60264423,-3.78926282
"4137","Pinsk",26.10125,52.12638889
"4138","Piracicaba",-47.64222637,-22.7238806
"4139","PiraiÌ©vs",23.62918057,37.99673805
"4140","Pirapora",-44.93570261,-17.34681372
"4141","Pirassununga",-47.42512626,-22.00391414
"4142","Pires do Rio",-48.27604167,-17.303125
"4143","Pirgos",21.43977273,37.67790404
"4144","Piripiri",-41.77546296,-4.27407407
"4145","Pisa",10.5090251,43.6923906
"4146","Pisco",-76.2064394,-13.71098485
"4147","Pitesti",24.87924837,44.84877451
"4148","Pittsburgh",-79.98399916,40.45467337
"4149","Pittsfield",-73.23035715,42.45654762
"4150","Piura",-80.63763889,-5.19291667
"4151","Pizen",13.38594771,49.74035948
"4152","Placetas",-79.65416667,22.3125
"4153","Plast",60.81550926,54.37222222
"4154","Plattsburg",-73.47268519,44.6912037
"4155","Play Ku",108.00763889,13.99444445
"4156","Pleven",24.61327519,43.42257752
"4157","Plock",19.69925596,52.5656994
"4158","Ploiesti",26.0260514,44.91701713
"4159","Plovdiv",24.75583334,42.14302083
"4160","Plumtree",27.80833334,-20.4875
"4161","Plymouth",-4.11950637,50.39328556
"4162","Pocatello",-112.45059524,42.89126984
"4163","Pochutla",-96.46027778,15.75027778
"4164","Pocos de Caldas",-46.555607,-21.80756173
"4165","Podgorica",19.26339743,42.44211539
"4166","Podolsk",37.54607998,55.45584788
"4167","Poffader",19.39166667,-29.125
"4168","Pohang",129.37328704,36.02717593
"4169","Point Hope",-166.77083333,68.34583333
"4170","Pointe-Noire",11.88453526,-4.78814103
"4171","Pointe-a-Pitre",-61.53330659,16.24954165
"4172","Poitier",0.33892276,46.58099593
"4173","Pokrovsk",129.12731482,61.48009259
"4174","Pol-e Khomri",68.7125,35.94814815
"4175","Polatli",32.14198718,39.58044872
"4176","Polatsk",28.78476027,55.48795662
"4177","Polevskoy",60.18134058,56.44474637
"4178","Polokwane",29.45305556,-23.89041667
"4179","Polson",-114.15719697,47.68674242
"4180","Poltava",34.53566092,49.5991092
"4181","Polyarnyy",33.44487179,69.19391025
"4182","Ponca City",-97.07599206,36.71944445
"4183","Ponce",-66.62594885,18.02198845
"4184","Pondicherry",79.40905657,12.08895824
"4185","Ponta Delgada",-25.6616228,37.75614035
"4186","Ponta Grossa",-50.15718085,-25.08891844
"4187","Ponta Pora",-55.71785377,-22.53461178
"4188","Ponte Nova",-42.90079365,-20.40376984
"4189","Pontes e Lacerda",-59.33229167,-15.23177084
"4190","Pontiac",-83.27612916,42.59358953
"4191","Pontianak",109.34386646,-0.05887681
"4192","Popayan",-76.59890351,2.45789474
"4193","Poplar Bluff",-90.40669192,36.76477273
"4194","Popondetta",148.24166667,-8.755
"4195","Porbandar",69.62767094,21.66456553
"4196","Pori",21.81964991,61.47463018
"4197","Porlamar",-63.8435,10.99541667
"4198","Poronaysk",143.09100877,49.22258772
"4199","Port Alfred",26.87916667,-33.60416666
"4200","Port Arthur",-93.92794445,29.91305555
"4201","Port Augusta",137.77788462,-32.49711539
"4202","Port Blair",92.73578431,11.63848039
"4203","Port Charlotte",-82.1090812,26.99533476
"4204","Port Douglas",145.4625,-16.49166666
"4205","Port Elizabeth",25.56001656,-33.92709713
"4206","Port Harcourt",7.16249216,4.83728834
"4207","Port Hardy",-127.49583333,50.72291667
"4208","Port Hedland",118.59166667,-20.3125
"4209","Port Hope Simpson",-56.29583333,52.54583334
"4210","Port Lavaca",-96.63489584,28.6140625
"4211","Port Lincoln",135.85643939,-34.73068182
"4212","Port Louis",57.49473104,-20.23516314
"4213","Port Macquarie",152.90178572,-31.44642857
"4214","Port Moresby",147.18537736,-9.43349056
"4215","Port Pirie",138.00291667,-33.19291667
"4216","Port Shepstone",30.45763889,-30.71111111
"4217","Port Sudan",37.20548781,19.62317073
"4218","Port-Gentil",8.77689394,-0.72424242
"4219","Port-Vila",168.3125,-17.728125
"4220","Port-au-Prince",-72.22242408,18.56945951
"4221","Port-of-Spain",-61.38336466,10.63881579
"4222","Portachuelo",-63.39583333,-17.35416667
"4223","Portel",-50.82083333,-1.9375
"4224","Portimao",-8.51743827,37.12587449
