City,Region,Area,Brightness,Elevation,Human Modification,2000 Population,2021 Population,Population Change,Crop Land,Grazing Land,Road Density,BIO1 Annual Mean Temp,BIO2 Mean Diurnal Range,BIO3 Isothermality,BIO4 Temp Seasonality,BIO5 Max Temp Warmest Month,BIO6 Min Temp Coldest Month,BIO7 Temperature Range,BIO8 Mean Temp Wettest Quarter,BIO9 Mean Temp Driest Quarter,BIO10 Mean Temp Warmest Quarter,BIO11 Mean Temp Coldest Quarter,BIO12 Annual Precipitation,BIO13 Precipitation Wettest Month,BIO14 Precipitation Driest Month,BIO15 Precipitation Seasonality,BIO16 Precipitation Wettest Quarter,BIO17 Precipitation Driest Quarter,BIO18 Precipitation Warmest Quarter,BIO19 Precipitation Coldest Quarter
Aigua,SOUTH AMERICA,-0.130153753,-0.713016614,-0.660747313,-0.497743883,-0.165752219,-0.165140446,-0.133232755,-0.65367342,1.846249696,-0.398335553,-0.036737355,-0.38512,-0.050405413,-0.369316459,-0.445248375,0.231559293,-0.488806962,-0.801798898,0.510964963,-0.377398744,0.134278253,0.39957596,-0.385897183,1.916829165,-1.576303822,-0.300529835,1.767252716,0.077116301,0.579776051
Aiken,NORTH AMERICA,-0.11306797,0.140969709,-0.626425459,-0.528777413,-0.157907679,-0.157435232,-0.12736731,-0.537562986,-0.770888603,1.062227205,0.101163183,1.269777703,-0.220084735,0.374092215,0.677017863,-0.19958591,0.565033746,0.922684736,0.335402725,0.528157219,-0.084398563,0.339585771,-0.338733435,1.388561002,-1.230971727,-0.21325303,1.305003249,0.414107853,0.526115216
Aiquile,SOUTH AMERICA,-0.130256228,-0.751956286,3.789178181,-1.110512746,-0.165677605,-0.164979832,-0.132828805,-0.01069297,2.898951656,-0.618258752,0.158037746,1.805622674,1.045487112,-0.863999373,-0.303877865,0.148643128,-0.322628684,0.003632406,0.086560433,-0.630414435,0.41902277,-0.611479807,-0.289087384,-0.83382063,1.144064127,-0.275465727,-0.860592293,-0.446035907,-0.76497739
Aix-en-Provence,EUROPE,-0.109489553,0.702232797,-0.3752903,0.526873919,-0.132387491,-0.141558276,-0.144925309,-0.524441271,-0.697840224,0.437240855,-0.279681337,-0.196835563,-0.485957994,0.105902967,-0.085328195,-0.081331359,0.053221557,-0.688919706,0.658637778,-0.249096061,-0.176200249,-0.463372914,-0.550473842,-0.389407199,-0.745689093,-0.622834477,-0.033674181,-0.863506363,-0.06411313
Aizawl,ASIA,-0.122003802,-0.688853358,-0.108281408,-1.091747129,-0.117562184,-0.12324486,-0.118883642,-0.382161463,-0.815556627,-0.603025048,0.589133353,-0.52892768,0.14725896,-0.686567106,-0.184479771,0.523675756,-0.702361071,0.604873364,0.262198939,0.095927592,0.597478681,1.851071968,2.146001765,-0.551719105,0.560020712,2.085009309,-0.451070462,3.902880839,-0.585536853
Ajaccio,EUROPE,-0.117297846,0.094345122,-0.736126672,-0.334769532,-0.15261928,-0.159916385,-0.154015258,-0.990018147,-0.549091392,0.061853596,-0.186868511,-0.586137588,-0.403461688,-0.108756427,-0.354060081,0.090895513,-0.279741244,-0.955838284,0.620630493,-0.309939412,-0.02098782,-0.464641809,-0.524215485,-0.554215943,-0.34541298,-0.510593338,-0.406582104,-0.908588373,0.050279383
Ajdabiya,AFRICA,-0.126753498,2.335874645,-0.735574785,1.228984231,-0.147302873,-0.152177161,-0.140004072,-0.916554973,2.088925024,0.476838494,0.522170339,0.285130129,-0.009211367,-0.087396587,0.579737698,0.401555502,-0.185114398,-0.795071768,1.025612052,0.667669026,0.366239104,-1.254204085,-1.008926914,-0.86580493,1.666548345,-1.045902231,-0.920316044,-1.30318405,-0.390585807
Ajmer,ASIA,-0.093082859,-0.389773119,-0.13540088,0.333540724,-0.048471526,-0.035062257,0.013786733,1.344636526,-0.738099383,-0.568989598,1.026331457,1.022823624,-0.235317963,0.043586465,1.744722043,0.348278719,0.448099597,1.236703244,0.790740001,1.574958081,0.597679751,-0.722420741,0.137164135,-0.809098466,2.725312288,-0.054807737,-0.851094282,-0.212352064,-0.754136534
Aketi,AFRICA,-0.128158814,-0.785986263,-0.043201224,-2.903398011,-0.159878785,-0.155384996,-0.112947914,0.371395541,0.261880275,-0.58853599,1.033306363,-0.131301436,1.805018909,-1.343821134,0.359129172,1.221962933,-1.251931582,0.745118132,0.893488148,0.439848725,1.213878531,1.015187267,0.462137676,0.505757109,-0.608888265,0.458396613,0.641758771,0.968992899,1.341391005
Akhtubinsk,EUROPE,-0.123072323,-0.377671202,-0.774955337,-1.055373132,-0.155224492,-0.161316864,-0.1513445,-0.73274355,0.266443164,-0.613989918,-0.926164048,-0.426506955,-1.204049921,1.470146237,0.054528527,-1.039968988,1.241993046,0.192893648,-0.942233723,-0.113660662,-1.177305808,-1.011503799,-1.039363328,-0.262101269,-1.186916797,-1.068020238,-0.368171063,-0.908401396,-0.488015964
Akita,ASIA,-0.098794953,-0.253883325,-0.168270139,0.723794893,-0.101313612,-0.123053619,-0.1696032,-0.594651195,-0.778762446,-0.421522632,-0.594113491,-1.264504719,-1.192227433,0.75263341,-0.283993749,-0.456065173,0.393755845,0.403535083,-0.348074027,-0.177896374,-0.633775722,0.965635831,0.073147958,2.219938656,-1.164963945,0.207495567,1.922291379,1.052806192,0.945965326
Akola,ASIA,-0.093310039,-0.584337005,-0.136824782,0.662203052,-0.059897308,-0.063633443,-0.06392296,2.131721725,-0.76599832,-0.501129378,1.317275731,0.885301574,-0.015852683,-0.409547337,2.290171995,0.855605987,0.122579959,1.05360155,0.765324126,1.904087397,1.051564582,-0.39400079,0.264191875,-0.76985203,1.800019753,0.222013101,-0.794349723,-0.652177786,-0.714803232
Akron,NORTH AMERICA,0.053484334,0.971747161,-0.3551811,0.182970402,-0.052868414,-0.076510152,-0.137531795,-0.285471194,-0.337939702,1.482385148,-0.777191812,-0.028664089,-0.889917499,0.882662842,-0.337455846,-0.844067943,0.820959681,-0.076992078,-1.162718504,-0.434583256,-0.870830297,-0.010073843,-0.516010482,0.909435336,-1.272155372,-0.450182258,0.902981516,0.038782889,0.008729883
Aksu,ASIA,-0.113543229,-0.225981746,2.509656579,-0.189831672,-0.129108514,-0.108956596,-0.025333983,0.172156921,0.244910404,-0.215003641,-0.655155044,1.391132248,-0.827151966,1.444369389,0.444497792,-1.324935724,1.766117718,0.556691973,-1.301036624,0.030399966,-1.075432199,-1.340115482,-1.189721047,-0.83382063,0.363856979,-1.221361668,-0.884329215,-1.116205776,-0.771175863
Aksum,AFRICA,-0.12638705,-0.765151934,1.860970589,-0.72335949,-0.161602298,-0.148449734,-0.07983676,1.991029616,0.540830284,-0.63443016,0.242688499,1.632372677,1.399051582,-1.052519911,-0.18221262,0.410559022,-0.569066012,-0.175507882,0.286177331,-0.521647005,0.605178069,-0.474230925,0.41487523,-0.80183633,2.145296452,0.157934474,-0.862368344,-0.71043034,-0.722175631
Akureyi,NORTH AMERICA,-0.119413516,1.250448329,0.318368815,-1.093481183,-0.165084503,-0.162816346,-0.126082336,-1.049213739,-0.58458518,0.485266165,-1.55311191,-1.734779583,-0.770431923,-0.186095482,-2.871556882,-0.647657817,-0.650516029,-2.312867709,-0.606210438,-2.524939648,-0.865443455,-0.611326222,-0.727513371,-0.078329407,-0.922500423,-0.737639237,-0.085401165,-0.742543491,-0.160997612
Al Ahmadi,ASIA,-0.127572745,5.121030859,-0.789450171,0.945720559,-0.1607085,-0.157159588,-0.117394208,-1.054483531,-0.617047453,-0.612974238,1.111388028,1.78992676,-0.391937122,0.834854644,2.967839619,0.284955627,1.121544265,-0.513123538,1.77631685,2.5430592,0.387752316,-1.297971662,-1.146929771,-0.86580493,0.898979633,-1.159323649,-0.92772702,-1.306859086,-0.554159273
Al Amarah,ASIA,-0.115331677,1.277565458,-0.779483438,-1.139869535,-0.119954758,-0.085438351,0.039428709,-0.311791973,-0.614188317,-0.048038933,0.927046478,1.548365149,-0.395471781,0.788099652,2.577175361,0.238595054,0.984255697,-0.923174082,1.636220224,2.193073644,0.295380787,-1.155196533,-0.961278058,-0.86580493,1.123018908,-0.973044722,-0.92772702,-1.306859086,-0.29286102
Al Ayn,ASIA,-0.096120101,3.48617417,-0.460107433,-0.430112762,-0.118855492,-0.090386055,0.016219664,-1.061749757,-0.816624283,0.423874173,1.403323123,0.862299445,-0.16539882,0.1809512,2.341890255,0.746424734,0.275512053,0.674874937,1.700898052,2.354650024,0.825458412,-1.262650108,-1.012956875,-0.83382063,1.29997414,-1.088692677,-0.887831788,-1.287075401,-0.538375171
Al Bayda,AFRICA,-0.130750999,-0.249376669,-0.23014053,-0.621229507,-0.165776866,-0.164824203,-0.131893827,0.841519026,0.578887178,-0.36364848,0.184219959,-0.506054204,-0.140292467,-0.236157659,-0.159963424,0.342215823,-0.478298372,-1.055289263,0.778463838,0.050250123,0.222302798,-0.826755999,-0.539179365,-0.86580493,1.220239485,-0.5010427,-0.918136345,-1.302103157,0.340241844
Al Fallujah,ASIA,-0.124476759,-0.495234125,-0.693585457,0.969542917,-0.110856122,-0.131546056,-0.173227395,-0.164032006,-0.455421134,0.222683348,0.760996174,1.616543007,-0.458843478,0.876167665,2.488297932,0.073237053,1.133928255,-1.133821445,1.570629807,2.029217461,0.155281786,-1.253664207,-1.137639942,-0.86580493,0.719128112,-1.138183719,-0.92772702,-1.306859086,-0.514364249
Al Fujayrah,ASIA,-0.124255221,2.566408251,-0.546408276,-0.637058237,-0.153946421,-0.136481118,-0.05637569,-1.014444602,-0.64105369,-0.106757308,1.387806165,-0.158823922,-0.222470734,-0.142407443,1.81715643,0.947481362,-0.216606245,0.333719938,1.518528504,1.994609116,0.946625006,-1.266898504,-1.030205644,-0.858889406,1.463598453,-1.084121916,-0.90439835,-1.292205683,-0.481148096
Al Hasakah,ASIA,-0.12116746,-0.701146139,-0.161272464,0.525836495,-0.121914661,-0.140478848,-0.173803858,1.483898692,-0.440334653,-0.59954442,0.226104949,1.358302528,-0.518990436,0.8882545,1.781772795,-0.177304286,1.080434637,-1.588472647,1.249780336,1.227680096,-0.190746043,-0.988336864,-0.899358878,-0.86580493,0.526928871,-0.880724774,-0.901152857,-1.293681199,-0.193194531
Al Hillah,ASIA,-0.101634407,0.623473516,-0.739790094,0.253193974,-0.073444544,-0.057811442,0.002212027,0.355487359,-0.300044728,0.770064905,0.852129733,1.23310505,-0.572671928,0.907690159,2.519702521,0.116817228,1.098393324,-1.099298891,1.627116216,2.170330261,0.197959381,-1.2897645,-1.130242725,-0.86580493,0.900009511,-1.154410881,-0.92772702,-1.306859086,-0.536129966
Al Hudaydah,ASIA,-0.113331723,-0.025868227,-0.41179959,-0.09120441,-0.082643786,-0.09781972,-0.128151074,-0.895524117,1.449985366,-0.599003438,1.574079164,-0.666440686,0.381542687,-0.683357964,1.45226294,1.38235167,-0.903613024,1.727120367,1.276068704,1.867455895,1.298367278,-1.362576726,-1.222200424,-0.83382063,-0.129245446,-1.260165847,-0.853583723,-1.226328401,-0.743723174
Al Hufuf,ASIA,-0.10901332,5.699662536,-0.499016343,0.136710647,-0.033675571,-0.065567938,-0.154716669,-0.528555342,0.409979171,-0.629060597,1.198809534,0.32789224,-0.4134812,0.309389397,2.133606601,0.654425007,0.28094004,0.155117389,1.61858949,2.149029027,0.645308917,-1.332069158,-1.12277177,-0.86580493,1.261755837,-1.188001223,-0.92772702,-1.306859086,-0.658182018
Al Jaghbub,AFRICA,-0.130757106,0.037410853,-0.693031931,-1.781464462,-0.165754235,-0.165500671,-0.134662555,-1.061753604,3.560474881,-0.466636905,0.64414115,1.128773029,-0.049308226,0.111064129,1.266461679,0.289859722,0.281971302,-0.599814313,0.894996328,1.115947321,0.369528234,-1.428044671,-1.281387826,-0.86580493,0.434499433,-1.315626212,-0.92772702,-1.306859086,-0.752370327
Al Jahra,ASIA,-0.120991262,4.894060441,-0.601940964,0.606509689,-0.137184066,-0.144850691,-0.142854442,-0.922407099,-0.512682669,-0.617489578,1.113161127,1.824493559,-0.373866444,0.835458344,2.951894982,0.286656053,1.111742714,-0.510699635,1.771874798,2.531962188,0.396370527,-1.287001649,-1.139826327,-0.86580493,0.829838338,-1.154128232,-0.92772702,-1.306859086,-0.552005236
Al Jawf,AFRICA,-0.127534321,0.425687474,-0.125240904,-1.160789575,-0.16400361,-0.162250991,-0.127253012,-1.061753604,-0.816627279,0.361561678,0.875350245,1.338551636,-0.093148544,0.258907473,1.631154036,0.306854494,0.440846938,-0.42310674,1.166867389,1.513511873,0.433659256,-1.445860632,-1.313657759,-0.86580493,-0.811049991,-1.34069032,-0.92772702,-1.306859086,-0.790191517
Al Jubayl,ASIA,-0.122308822,5.983240628,-0.736560832,-0.928047078,-0.128504433,-0.127806164,-0.102399768,-0.996064467,1.523834709,-0.643868906,1.126648444,0.454851022,-0.45364357,0.41192879,2.185316145,0.56362907,0.412383563,-0.296997532,1.555098757,2.145524455,0.554727388,-1.314262596,-1.166898223,-0.86580493,1.045382971,-1.169174495,-0.92772702,-1.306859086,-0.593038503
Al Karak,ASIA,-0.114109074,-0.416291937,-0.137447942,-0.642956368,-0.157474784,-0.141860986,-0.066645543,-0.084171922,2.225012528,-0.56437513,-0.004472218,0.490638072,-0.241853412,0.173857168,0.198038855,-0.055654366,0.162094113,-1.621693508,0.775110641,0.041873258,-0.090997175,-0.928522925,-0.649557204,-0.86580493,1.499219949,-0.634765413,-0.92772702,-1.306859086,0.160877713
Al Khalil,ASIA,-0.103091347,0.093146016,-0.137447942,0.455852392,-0.127445498,-0.086973624,0.057041372,-1.061753604,-0.533521403,1.751177885,-0.043111315,-0.164357304,-0.285165015,0.017352644,-0.171982544,0.061897011,-0.156618846,-1.547591653,0.687830749,-0.155488637,-0.050008589,-0.843609488,-0.505852313,-0.86580493,1.455572827,-0.538811718,-0.92772702,-1.306859086,0.289581736
Al Kharj,ASIA,-0.119101816,5.104189787,0.048561179,0.651450224,-0.121498795,-0.115402715,-0.07514483,-0.638672132,-0.068114215,-0.632400155,1.215039119,0.397863669,-0.233557825,0.096197503,1.989365489,0.747297056,0.101720953,0.430537126,1.556095178,1.992907448,0.747439275,-1.301105951,-1.063565777,-0.86580493,1.49276026,-1.144069987,-0.918136345,-1.302103157,-0.680038892
Al Khums,AFRICA,-0.128028635,1.078076098,-0.683402553,0.37324777,-0.145482787,-0.164114616,-0.19336457,0.0478218,-0.618827566,0.401588891,0.478773267,-0.678938273,-0.328124859,-0.160052454,0.360002342,0.49990677,-0.407735936,-0.503179958,0.973963156,0.654484876,0.397296791,-1.029956928,-0.859727367,-0.86580493,0.823902323,-0.861548121,-0.916857588,-1.258031547,-0.184772312
Al Kut,ASIA,-0.12240166,1.713661134,-0.761585569,-0.100935222,-0.130330568,-0.128598908,-0.099774445,0.741362365,-0.447189051,-0.130542892,0.917363071,1.522227287,-0.476450134,0.861365894,2.650184806,0.164165648,1.107012899,-0.980976252,1.659684598,2.251691703,0.263408183,-1.231799165,-1.063932481,-0.86580493,1.061373217,-1.071535977,-0.92772702,-1.306859086,-0.424968708
Al Ladhiqiyah,ASIA,-0.09229929,-0.227723568,-0.756040488,0.772839884,-0.048202871,-0.108319125,-0.279134103,0.384773566,-0.693051566,-0.504628041,0.338465334,-0.869936755,-0.519237806,0.007221229,0.156484712,0.349038005,-0.331179889,-1.065165712,0.940683053,0.559773563,0.216839755,-0.21249972,0.104580589,-0.79400684,0.785850648,0.076166085,-0.822029787,-1.219691822,1.11446
Al Marj,AFRICA,-0.126868962,0.876082726,-0.580214271,0.854998344,-0.155342799,-0.144734237,-0.084855968,2.379664558,-0.816627279,-0.183503879,0.144662968,0.032628668,-0.012349889,-0.185409784,0.004077851,0.266198424,-0.309071,-1.142418819,0.763108926,0.021174803,0.17410809,-0.839976573,-0.508446096,-0.86580493,1.389093111,-0.487466308,-0.907632272,-1.285344168,0.358452047
Al Mubarraz,ASIA,-0.119620267,5.129591808,-0.499016343,0.075911136,-0.100071309,-0.117778884,-0.152509347,-0.256767246,0.699305134,-0.624374936,1.19581715,0.330825013,-0.413159288,0.310596188,2.130091681,0.651806447,0.282277341,0.002332409,1.617121808,2.145362505,0.6427195,-1.33223083,-1.125333472,-0.86580493,1.258505597,-1.188627212,-0.92772702,-1.306859086,-0.656352883
Al Mukalla,ASIA,-0.125532182,0.52150554,-0.610089907,-0.539369805,-0.162383167,-0.136613598,-0.030172868,-1.059423884,0.891271429,-0.62449438,1.261687382,-1.359432734,-0.030493791,-0.805685763,0.752997995,1.169293054,-0.997349156,0.87361583,1.061446329,1.240554473,1.138619471,-1.406888218,-1.272816125,-0.86580493,0.027005531,-1.302702531,-0.898655286,-1.268514407,-0.773119452
Al Musayyib,ASIA,-0.122375945,0.168197185,-0.739790094,0.186508861,-0.151336952,-0.147047831,-0.106772229,0.692803857,0.484135792,0.411983095,0.809635309,1.24674343,-0.55836155,0.893225742,2.446487593,0.101164459,1.080802032,-0.893413783,1.596478153,2.093791091,0.177699972,-1.264731698,-1.12003816,-0.86580493,0.897478327,-1.130778415,-0.92772702,-1.306859086,-0.504431411
Al Qamishli,ASIA,-0.124611887,-0.521908138,0.48828148,0.883540023,-0.136886749,-0.146436282,-0.150118093,1.433584695,-0.814114278,1.426341756,0.32655236,0.875188135,-0.680594294,0.933114097,2.004983135,-0.070051542,1.064498179,-1.666222001,1.316974393,1.452286347,-0.115627597,-0.812917065,-0.732798964,-0.86580493,0.633328438,-0.690086761,-0.918136345,-1.292591299,0.086674421
Al Qunaytirah,ASIA,-0.129186067,-0.642972686,0.090797792,-0.350201857,-0.163664375,-0.165433541,-0.141016432,2.044167541,-0.459343983,-0.166929463,-0.067129857,0.366970175,-0.334269678,0.246835977,0.257243291,-0.065895723,0.203077699,-1.722118302,0.771564436,0.033014226,-0.146545991,-0.368654862,0.087395169,-0.86580493,1.380945289,0.123819439,-0.918136345,-1.302103157,1.178378104
Al Quwayiyah,ASIA,-0.127896962,0.771707889,0.41116785,-1.02219688,-0.165411863,-0.164064402,-0.13002103,-1.056856661,4.190408353,-0.645941098,1.145865229,1.21467081,-0.301032781,0.46032905,2.336991254,0.428014549,0.645193163,0.946126463,1.63237568,2.18346931,0.550388914,-1.247439736,-0.974348904,-0.86580493,1.365369394,-1.077517185,-0.901211624,-1.293710341,-0.652008213
Al Wajh,ASIA,-0.129120004,2.876227542,-0.545808896,-1.669346849,-0.159755773,-0.160682598,-0.134458805,-1.061753604,1.590785912,-0.621834739,1.006212232,0.136215421,0.218923059,-0.41449145,0.949207201,0.777743839,-0.443637722,0.57748052,1.216642722,1.165330467,0.804550978,-1.414088835,-1.265252859,-0.86580493,0.567838571,-1.299961144,-0.92772702,-1.306859086,-0.748167972
Al-Qatif,ASIA,-0.117380732,5.265354876,-0.746821589,0.430530262,-0.118248981,-0.111795441,-0.07105962,0.090846891,-0.776127788,-0.631182049,1.155258253,0.241886679,-0.465551979,0.353787848,2.100671599,0.626197181,0.297784714,-0.2415461,1.514348732,2.124944904,0.597555787,-1.331826866,-1.160375577,-0.86580493,1.267333151,-1.17739837,-0.92772702,-1.306859086,-0.625796368
Alagoinhas,SOUTH AMERICA,-0.127260952,0.663631505,-0.629435458,0.388186604,-0.151034015,-0.145590372,-0.101921275,0.679876142,-0.008174355,-0.582661427,0.852213628,-0.903861191,1.038667565,-1.054502027,0.012430229,1.091447499,-1.269332642,0.535620118,0.769874595,0.348976141,0.964056769,0.398631173,0.107686111,1.076514375,-0.723145787,0.136098319,1.067133425,-0.066858646,0.736409264
Alajuela,SOUTH AMERICA,-0.101615925,0.19779962,-0.267005953,0.689849625,-0.114344938,-0.096962948,-0.024293165,-0.337797943,0.430201553,0.914804496,0.639208588,-0.217103835,1.804790965,-1.282003265,-0.222305614,0.999149907,-1.276520734,0.271618566,0.651377545,-0.119004142,0.934920313,2.243131768,1.893880749,-0.204389985,0.308255063,2.187041815,-0.122255268,0.812408862,1.708063926
Alamogordo,NORTH AMERICA,-0.124119278,-0.430720303,1.951065865,-0.73177892,-0.159368587,-0.161164975,-0.137608766,-0.965564621,1.399213557,0.425622931,-0.055099072,2.186607893,-0.071928555,0.490196081,0.792504577,-0.396617863,0.851877852,0.679079988,-0.124143556,0.416405796,-0.207776407,-1.054969971,-0.9082091,-0.64191483,0.111813587,-0.925521273,-0.669326828,-0.743213538,-0.612612023
Alapayevsk,ASIA,-0.114636433,-0.1047751,-0.471911609,-0.66507526,-0.157277158,-0.160245805,-0.140570596,-0.870712235,-0.548098621,-0.601552821,-1.682751036,-0.629182958,-1.373695629,1.591159771,-0.96850846,-1.763582499,1.58619227,-0.276124237,-1.840596778,-1.102246224,-1.695982722,-0.70011141,-0.617418731,-0.386040431,-0.139180922,-0.625890332,-0.390649208,-0.212277502,-0.521240829
Alatyr,EUROPE,-0.121561875,-0.440979928,-0.509849393,1.1074409,-0.156388961,-0.159294049,-0.139590182,-0.298791115,-0.495158082,-0.614726111,-1.427832406,-0.898702764,-1.286507147,1.35170095,-1.036527815,-1.294498859,1.004702524,-0.234527923,-1.643414398,-1.045674431,-1.449809685,-0.70973753,-0.790982631,-0.194134631,-0.713052264,-0.761272701,-0.254926622,-0.417788571,-0.456932071
Alayat Samail,ASIA,-0.129162836,-0.179608116,0.104979835,-0.893403027,-0.163716582,-0.161720893,-0.12604897,-1.041978293,0.56111054,-0.61074918,1.165488762,0.097915894,-0.181501824,-0.130413099,1.617162411,0.778821338,-0.117533154,0.528393212,0.998399533,1.702003162,0.794616366,-1.171197905,-1.063565777,-0.73786773,-0.080140376,-1.093182253,-0.774276216,-1.11186599,-0.550657311
Albacete,EUROPE,-0.119147281,0.118132662,0.380669474,0.558006613,-0.137045369,-0.149226808,-0.160741139,1.235116145,-0.57886152,0.338087878,-0.244000831,0.846487461,-0.38090172,0.31982284,0.606311912,-0.212473938,0.545441322,-0.462442119,0.76687374,0.050710846,-0.216007263,-0.892054676,-0.942553528,-0.483135627,-0.740652605,-0.948224431,-0.41993502,-1.032968523,-0.424661718
Albany1,NORTH AMERICA,-0.096728493,0.701067629,-0.654750241,-0.392481867,-0.148465326,-0.150808734,-0.130865137,-0.64176167,-0.797850058,0.621640399,0.299866301,0.973134399,-0.162586028,0.225604284,0.663927983,-0.005408416,0.331709921,-1.083794682,0.483758576,0.673655245,0.097124154,0.468095677,-0.133946961,1.003479746,-1.067696815,-0.094349385,1.257384404,0.470495767,0.734011905
