City,Region,tif_count,Longitude,Latitude,tif_count,BIO1 Annual Mean Temp,BIO2 Mean Diurnal Range,BIO3 Isothermality,BIO4 Temp Seasonality,BIO5 Max Temp Warmest Month,BIO6 Min Temp Coldest Month,BIO7 Temperature Range,BIO8 Mean Temp Wettest Quarter,BIO9 Mean Temp Driest Quarter,BIO10 Mean Temp Warmest Quarter,BIO11 Mean Temp Coldest Quarter,BIO12 Annual Precipitation,BIO13 Precipitation Wettest Month,BIO14 Precipitation Driest Month,BIO15 Precipitation Seasonality,BIO16 Precipitation Wettest Quarter,BIO17 Precipitation Driest Quarter,BIO18 Precipitation Warmest Quarter,BIO19 Precipitation Coldest Quarter,Cluster,PC1,PC2,Baseline_Stability,Stability
Ahmednagar,ASIA,150.0,74.747,19.10783333,150.0,25.25038884,13.6195555,51.23200111,330.9702863,38.81866681,12.2346667,26.58400019,25.05144442,23.6232221,29.62255516,21.29677774,508.24,139.4066667,1.0,102.1311407,290.72,5.0,111.6933333,36.28666667,E,1.442020909339699,-3.321899664353285,0.6030216802168021,0.6191918735501234
Ahwaz,ASIA,267.0,48.66719725,31.31382647,267.0,25.2750937,14.56167295,37.56932122,935.9518037,45.68277158,6.92471913,38.75805221,14.08402004,36.31654159,36.31654159,13.41192264,255.8464419,62.50187266,0.0,106.0584979,156.2546816,0.0,0.0,156.2022472,E,0.26773357597433795,-4.375297286080194,0.6030216802168021,0.5770955606600421
Aiken,NORTH AMERICA,91.00000001,-81.7253663,33.54432234,91.00000001,17.22692295,14.13571413,42.37550836,735.6987741,33.67032925,0.31208792,33.35824103,26.12032953,17.75805834,26.12032953,7.940109871,1206.32967,122.0989011,70.74725275,19.06824148,362.6153846,233.1648352,362.6153846,314.6703297,D,0.2318943151191649,0.8568238041919871,0.7767943262411352,0.7584670813669119
Aiquile,SOUTH AMERICA,4.000000001,-65.18333333,-18.19375,4.000000001,18.21875,15.62499976,65.65151024,244.1208992,28.92499971,5.12499988,23.79999971,20.11666584,14.79583311,20.58749962,14.79583311,543.0,121.5,1.0,99.9793644,328.75,5.750000001,174.5,5.750000001,C,0.1555487760692261,-2.1203112303880736,0.8138586437440313,0.8239536086567052
Aix-en-Provence,EUROPE,95.0,5.419122807,43.53394737,95.0,14.13061407,10.44017545,37.53726489,628.5618325,29.708421,1.895789457,27.81263155,14.69368427,22.18543858,22.18543858,6.867017525,655.6842105,94.31578947,14.18947368,35.89021904,228.9789474,91.71578947,91.71578947,171.368421,C,-1.0328748806205388,-0.2855536592222462,0.13298949379178604,0.3966019841012225
Aizawl,ASIA,49.99999999,92.71316667,23.71,49.99999999,20.72866661,9.384333362,50.29177498,288.7159784,28.15800011,9.495999985,18.66200016,23.07066654,16.37366667,23.07066654,16.37366667,2236.56,423.76,12.12,79.41761704,1094.42,53.76,1094.42,53.76,F,3.0138678676847053,1.5097292701950218,0.9490130505709612,0.9295974517296521
Ajaccio,EUROPE,49.99999996,8.7585,41.9475,49.99999996,14.94633331,9.609333286,39.59065567,541.1835156,28.35599998,4.092000027,24.26400028,12.76066668,21.71166672,21.8826667,8.894666633,653.66,97.0,9.84,48.97381004,262.18,53.9,83.52,196.26,C,-0.7875706275308857,-0.3719474932167504,0.13298949379178604,0.5054365017145487
Ajdabiya,AFRICA,22.00000001,20.22121212,30.76363636,22.00000001,20.9009467,11.54356051,46.19100467,550.1205084,33.2636365,8.272727359,24.99090958,13.85227234,26.9803029,26.9803029,13.85227234,129.9090909,38.45454545,0.0,116.9806075,94.45454546,0.545454545,0.545454545,94.45454546,C,-0.20150962519921525,-2.92467392407916,0.8138586437440313,0.8221420798569377
Al Quwayiyah,ASIA,17.0,45.27647059,24.07107843,17.0,26.17990202,13.99313725,40.84321908,771.3073659,42.8647057,8.605882476,34.25882317,26.34901956,34.92745119,34.92745119,16.2372551,133.4117647,43.0,1.63e-10,110.0354251,85.5882353,1.647058825,1.647058825,33.17647059,E,0.6779024712751668,-4.573512990759525,0.6030216802168021,0.5739309061510159
Ajmer,ASIA,207.0,74.65873591,26.46654589,207.0,25.15497178,13.47709347,42.05444861,602.4921247,39.59420292,7.558454141,32.03574871,28.44983885,23.81127216,31.71376809,16.83534611,486.3091788,179.5024155,1.782608696,153.9121484,410.236715,7.913043479,228.4009662,9.570048309,E,1.3450019991362951,-3.7410746995812687,0.6030216802168021,0.6196209049452627
Aketi,AFRICA,17.0,23.77696078,2.739705882,17.0,25.26397077,10.54950955,80.74843149,37.1780593,32.09411621,19.02941188,13.06470433,24.95490242,25.22254888,25.76666664,24.89607867,1662.0,223.1764706,42.88235294,40.38677642,578.0588235,163.8823529,415.8235295,508.1176471,F,3.733371251408262,0.8852096942823297,0.9490130505709612,0.8873649786558792
Akhtubinsk,EUROPE,32.0,46.1640625,48.28151042,32.0,8.531640619,9.5763022,23.51772439,1177.046593,30.12812495,-10.58750001,40.71562505,20.87500012,0.973958321,22.72135407,-6.146874979,296.1875,35.28125,18.84375,20.7912116,90.28125,58.78125,84.1875,73.0,A,-3.4865677348037476,-0.24668700548569789,0.9989528795811529,0.9902919096104261
Akita,ASIA,148.9999999,140.0953579,39.73389262,148.9999999,11.35816556,7.602349032,24.1073524,891.1108665,28.48187918,-3.050335553,31.53221489,22.45492179,8.800447496,22.45492179,0.836912743,1630.442953,173.5771812,96.77181208,21.38584458,498.6308725,297.7181208,498.6308725,414.3557047,D,-0.4721047565499136,3.585447347920022,0.7767943262411352,0.7539591629596809
Akola,ASIA,215.0,76.98755814,20.70515504,215.0,27.57949622,13.07612397,46.21826828,416.1485995,42.51534874,14.22511626,28.29023251,27.07139536,23.79953485,33.37984502,22.70186044,710.2093023,196.6186046,3.0,122.2416823,500.5395349,14.00465116,137.227907,19.06976744,E,2.2067840322208605,-3.6058841254114036,0.6030216802168021,0.634432943969307
Al Amarah,ASIA,81.0,47.14814815,31.8505144,81.0,24.26440338,14.61954759,38.69813646,902.5071569,43.96666741,6.188888803,37.77777877,12.89917721,34.89856042,34.89856042,12.89917721,199.2962963,44.74074074,0.0,98.86184052,119.8148148,0.0,0.0,119.8148148,E,-0.043720143158872155,-4.188134758327502,0.6030216802168021,0.5799347902470189
Boston,NORTH AMERICA,6009.0,-71.24636379,42.28998031,6009.0,9.561186008,11.3367532,30.78127893,923.159955,28.20014978,-8.604443343,36.80459314,1.900196931,17.10106507,20.83879461,-1.956240639,1162.939757,111.6984523,84.36312198,8.431005305,318.052255,264.5986021,271.4546514,293.3636212,B,-2.1187453059865153,2.6253754982533826,0.7018229166666673,0.733608365266912
Akron,NORTH AMERICA,848.7085322,-81.49852518,41.10651086,848.7085322,9.776547355,10.77781445,29.70348471,943.6955279,28.13593719,-8.148271664,36.2842089,18.98296402,-1.888352851,21.07568302,-2.254265234,969.8745897,99.93635442,55.3666399,17.66116393,286.4183888,190.943105,283.2285349,191.2030585,B,-2.269841393549581,1.6401021188592309,0.7018229166666673,0.7275271959692161
Aksu,ASIA,80.0,80.265625,41.174375,80.0,10.90119787,14.4463541,30.83902798,1170.354419,32.59374998,-14.25000005,46.84375029,23.62666667,-3.701874971,23.62666667,-4.779583305,73.92499999,16.6375,1.0125,73.59965973,40.55,4.6125,40.55,5.6,A,-3.6204976908773103,-2.2847193225882543,0.9989528795811529,0.989919951178308
Aksum,AFRICA,27.0,38.74228395,14.11018519,27.0,18.46388895,15.26604942,73.27743304,155.4488695,29.09629631,8.262962907,20.83333347,18.27654344,17.13641972,20.61111083,16.92283945,662.5555556,216.2592593,1.962962963,133.7389255,483.962963,7.111111111,122.4814815,17.62962963,E,0.9743100704389887,-2.221896542099475,0.6030216802168021,0.6395999949159527
Akureyi,NORTH AMERICA,23.00000003,-18.11775362,65.68695652,23.00000003,3.391485504,6.422826104,32.35757106,510.5820737,14.39999991,-5.452173876,19.85217376,3.091304374,5.678985492,10.26304349,-2.023913037,553.0,73.21739131,23.13043478,30.61980985,192.8695652,84.26086957,116.1304348,148.173913,B,-3.3544248909442187,2.376897922019953,0.7018229166666673,0.6969257413024793
Chota,SOUTH AMERICA,5.0,-78.655,-6.553333333,5.0,15.70666657,13.01999989,87.85446472,30.63862343,22.78000031,7.960000134,14.82000027,15.92000008,15.25333328,15.9666666,15.25333328,930.8,126.2,27.4,43.18610153,327.8,90.8,276.0,90.8,C,0.6113179915659607,0.4471099512820705,0.13298949379178604,0.12425033868021224
Al Ayn,ASIA,194.0,55.72495704,24.19621993,194.0,28.34761604,13.0343213,43.36788899,656.7428337,42.84587624,12.7948453,30.05103105,24.38754289,35.79888338,35.79888338,19.79776637,125.3195876,38.12371134,1.0,105.0518419,82.20103093,4.201030927,4.201030927,60.83505155,E,1.1805472319754853,-4.4495724970299415,0.6030216802168021,0.5728837630870036
Al Bayda,AFRICA,1.0,21.625,32.75833333,1.0,17.07083321,9.725000381,43.6098671,506.3391418,28.60000038,6.300000191,22.29999924,10.8166666,22.98333359,22.98333359,10.8166666,453.0,103.0,0.0,101.3203888,289.0,1.0,1.0,289.0,C,-0.39692429010050206,-1.3755297552032595,0.8138586437440313,0.8175260874475072
Al Fallujah,ASIA,33.0,43.7780303,33.35429293,33.0,22.88977282,14.76439389,37.33977266,941.9004147,43.56363655,4.024242401,39.53939438,12.05303036,34.12121258,34.12121258,11.08181832,133.3030303,22.90909091,0.0,85.1015981,67.15151515,0.0,0.0,67.09090909,C,-0.5565044801066006,-4.0896660126031925,0.8138586437440313,0.8217613264251739
Al Fujayrah,ASIA,34.00000003,56.33921569,25.10857843,34.00000003,28.24779398,10.36372544,42.35965729,522.6286352,39.96470575,15.50000003,24.46470575,21.99362738,33.56372564,33.90294131,21.44068634,119.8823529,35.64705882,1.95e-10,112.2214465,82.76470588,2.000000001,2.147058825,74.17647059,E,1.2721487956378505,-3.893333706700685,0.6030216802168021,0.5792988257339794
Al Hasakah,ASIA,47.99999999,40.74305556,36.50815972,47.99999999,18.26371543,14.17256951,36.43895721,943.3954175,39.55416656,0.660416666,38.89374987,8.090278049,29.75902792,29.75902792,6.533333282,306.6041667,51.52083333,0.0,79.22932084,146.9375,2.479166667,2.479166667,139.9375,C,-1.2202172219488887,-3.0438639780637144,0.8138586437440313,0.8239331624084152
Al Hillah,ASIA,151.0,44.4044702,32.48576159,151.0,23.6708885,13.98294719,35.56122988,954.0397052,43.84966884,4.530463563,39.31920535,11.64746139,34.86081701,34.86081701,11.64746139,107.4834437,23.59602649,0.0,91.41677801,61.54966887,0.0,0.0,61.54966887,C,-0.4729402753249526,-4.14633019620926,0.8138586437440313,0.8198207366928808
Al Hudaydah,ASIA,99.99999995,42.98916667,14.80183333,99.99999995,29.77491663,9.030833268,53.75886566,304.8337674,37.89600002,21.11199999,16.78400003,31.91466665,30.06916666,33.19333321,25.91033346,56.77,11.9,0.94,55.15650074,26.84,7.579999999,16.17,11.89,E,1.933713561614825,-3.3349876279797757,0.6030216802168021,0.6259836901665153
Al Kharj,ASIA,66.0,47.31691919,24.15315657,66.0,26.77758832,11.74507582,41.98560484,619.5872017,40.86969722,12.89696961,27.97272769,22.91085867,33.89293,33.89293,18.8560609,102.3787879,32.28787879,0.0,110.2727384,66.04545454,1.0,1.0,28.6969697,E,0.9059875000898383,-4.1412714359913085,0.6030216802168021,0.5729236207386152
Collipulli,SOUTH AMERICA,7.999999998,-72.440625,-37.94895833,7.999999998,11.9921875,12.03020811,52.4764061,403.9634857,25.87499952,2.950000048,22.92499971,7.802083493,17.2458334,17.2458334,7.274999976,1335.125,243.25,30.375,74.12286186,677.625,98.5,98.5,662.0,B,0.12941702440634792,1.2777853772129313,0.7018229166666673,0.7304654102405856
Al Hufuf,ASIA,121.0,49.57114325,25.39676309,121.0,26.65041315,11.58898056,38.49006987,711.0614775,41.7462808,11.63884305,30.10743791,20.46322301,34.78278212,34.78278212,17.47809903,79.66942149,24.71900826,0.0,103.4893026,51.29752066,0.0,0.0,32.98347107,E,0.6271396364956753,-4.1329797667623005,0.6030216802168021,0.5792723907185043
Al Jaghbub,AFRICA,1.0,24.51666667,29.75,1.0,21.78750038,13.64166641,45.32115173,630.032959,36.79999924,6.699999809,30.09999847,15.13333321,25.08333397,29.16666603,13.73333263,13.00000001,4.000000008,0.0,69.28203588,9.000000008,0.0,0.0,9.000000008,C,-0.6042023813795978,-3.2859384769604025,0.8138586437440313,0.8232194072636656
Al Jahra,ASIA,53.00000001,47.67940252,29.33144654,53.00000001,25.98081769,15.51069186,39.28807262,925.6586189,46.34905696,6.869811373,39.47924524,15.9490565,36.87138367,36.87138367,14.30125784,109.509434,22.79245283,0.0,89.64760906,62.0754717,0.0,0.0,58.0754717,E,0.11179680975533747,-4.719014724671112,0.6030216802168021,0.5849390130567358
Al Jawf,AFRICA,19.0,23.2877193,24.21973684,19.0,23.88464918,14.32456137,44.84535559,689.021555,38.99473652,7.052631554,31.94210474,16.53421051,28.77982451,31.39561412,14.73245606,2.0,1.0,0.0,33.36423874,2.0,0.0,0.0,1.0,C,-0.4406467982013636,-3.3928311356789207,0.8138586437440313,0.818841078960426
Al Jubayl,ASIA,46.00000002,49.64402174,26.99547101,46.00000002,25.98179345,11.87554335,37.72813432,750.6068832,41.91739116,10.44347827,31.4739129,17.39782582,33.7369568,34.68297121,16.27355041,91.49999999,19.47826087,0.0,97.15836832,57.65217391,0.0,0.0,48.63043478,E,0.34551700127064877,-4.009904200793455,0.6030216802168021,0.5736986027185651
Al Karak,ASIA,88.0,35.71751894,31.14905303,88.0,16.16429927,12.25208331,42.17476064,657.3294976,31.00568195,1.957954554,29.04772748,7.658333372,23.42443178,23.42443178,7.658333372,357.5909091,84.98863637,0.0,112.2941597,232.2159091,0.0,0.0,232.2159091,C,-1.0585743733001998,-2.017608395850284,0.8138586437440313,0.8211057647407417
Al Khalil,ASIA,145.0,35.10528736,31.52885057,145.0,15.86718392,10.39908049,41.11854409,591.6185273,28.8786206,3.593103454,25.2855172,8.242298853,22.27885056,22.38758616,8.242298853,414.6551724,103.1034483,0.0,110.5399201,262.0896552,0.0,0.0,262.0896552,C,-0.8879275300786041,-1.5034365374365724,0.8138586437440313,0.8202900656206616
Al Khums,AFRICA,14.00000001,14.25833333,32.65059524,14.00000001,20.36666693,8.53095225,39.28433636,509.718519,31.43571418,9.721428598,21.71428572,15.97738082,25.97142887,26.62380995,14.26666655,281.2142857,58.42857143,0.0,91.11252975,157.3571429,0.571428572,9.285714287,146.8571429,C,-0.048592751934900986,-2.0160956108841694,0.8138586437440313,0.8210687469513047
Al Kut,ASIA,44.0,45.81818182,32.51742424,44.0,24.17301156,14.60056823,37.2172653,933.1510259,44.375,5.145454428,39.22954603,12.46439396,35.2079551,35.2079551,12.46439396,148.3181818,32.22727273,0.0,96.27823292,88.40909091,0.0,0.0,88.40909091,E,-0.23899151182439038,-4.277948293086589,0.6030216802168021,0.5757652469444087
Al Ladhiqiyah,ASIA,183.9999999,35.81911232,35.56422101,183.9999999,19.26381337,8.596557918,36.85703678,586.0072642,30.83532623,7.516847857,23.31847843,11.87436599,25.75036248,26.29836955,11.87436599,832.3423913,176.4782609,2.201086956,87.83016719,454.1358696,10.86956522,18.26630435,454.1358696,C,0.37607419898517797,-0.898024173685719,0.8138586437440313,0.8177537910292871
Al Marj,AFRICA,21.0,20.82857143,32.49325397,21.0,17.68908737,10.90674609,46.40195211,506.4611642,30.01904769,6.5142857,23.50476174,11.40634932,23.47619066,23.52380952,11.40634932,425.6190476,104.6190476,0.0,108.5450781,284.4285714,2.0,4.476190477,284.4285714,C,-0.25263194674042844,-1.7404953417065796,0.8138586437440313,0.8223634746029463
Al Mubarraz,ASIA,62.46409391,49.56151684,25.43121486,62.46409391,26.602063,11.62878736,38.58069747,711.1116738,41.70764888,11.56786668,30.13978215,20.22072909,34.73358986,34.73358986,17.4246914,79.68248162,24.64779766,0.0,103.6670002,51.41534908,0.0,0.0,33.21910496,E,0.6113689732481051,-4.128727245795825,0.6030216802168021,0.583339241548292
Al Mukalla,ASIA,28.99999998,49.12873563,14.55488506,28.99999998,27.15948282,7.201149415,45.94687889,252.2045367,34.06551743,18.39310363,15.67241379,25.83275861,27.73505744,29.88390791,23.91379317,27.89655173,6.103448276,0.0,61.20315749,14.13793104,2.931034483,7.586206896,5.413793104,E,1.1761762842960022,-2.6604486600091093,0.6030216802168021,0.6139084304639318
Al Musayyib,ASIA,44.0,44.28844697,32.78617424,44.0,23.26922347,14.06685597,35.94091762,947.6615226,43.40454587,4.265909141,39.13863694,12.93030299,34.40606074,34.40606074,11.34734845,123.5,24.65909091,0.0,91.4783646,68.45454545,0.0,0.0,68.45454545,C,-0.47590507908509627,-4.096671590762146,0.8138586437440313,0.821028501559885
Al Qamishli,ASIA,30.87418403,41.2364101,37.04685172,30.87418403,19.14582199,12.9756621,33.47297275,961.3159147,40.84239537,2.078699383,38.76369681,8.035923685,30.67439346,30.97116435,7.559502726,432.8596198,74.00168085,0.0,82.61272972,211.9419141,1.177422419,3.0,211.7926638,C,-0.8574885219998568,-2.91355814374662,0.8138586437440313,0.8205720512622424
Al Qunaytirah,ASIA,8.999999993,35.81666667,33.125,8.999999993,15.76064809,11.8898148,40.35000865,684.9038832,31.38888846,1.922222204,29.46666654,7.083333386,23.48518541,23.48518541,7.083333386,718.0,172.3333333,0.0,108.6314807,465.5555556,1.0,1.0,465.5555556,C,-0.5167694229277129,-1.3146014695318153,0.8138586437440313,0.8179785418159561
Al-Qatif,ASIA,74.12223642,50.00248772,26.52673601,74.12223642,26.19810907,11.36888825,37.59278662,726.5227959,41.43850255,11.19922912,30.23927341,17.77769488,33.29475616,34.54022457,16.8049038,79.24578389,20.06745614,0.0,104.1313177,54.26580475,0.0,0.0,40.27025654,E,0.42829585075727267,-4.0041676262098065,0.6030216802168021,0.5810383207336665
Alagoinhas,SOUTH AMERICA,22.0,-38.43333333,-12.1280303,22.0,23.81515156,8.543181766,66.67318205,154.6532877,30.23181811,17.41818151,12.81363661,23.53636369,23.69393921,25.37121227,21.74393949,1281.409091,182.0454545,61.81818182,36.91918044,492.4090909,213.7272727,266.6818182,375.9545454,F,2.752394653419163,1.269253325293584,0.9490130505709612,0.8869267602547933
Alajuela,SOUTH AMERICA,176.4001031,-84.22418963,9.993235754,176.4001031,22.18194082,10.3774487,81.13026879,62.0022475,29.1935469,16.40153779,12.79200911,21.80975416,22.2641703,23.09122627,21.56353486,2539.145667,436.9762537,18.00344597,73.63276699,1161.891768,79.83495474,447.9072,673.923303,F,4.3991441809121055,1.545506097050358,0.045277324632952774,0.22727891456740068
Alamogordo,NORTH AMERICA,35.0,-105.9528571,32.91071429,35.0,16.04011909,16.42023817,45.02860533,783.0359427,34.35428576,-2.108571404,36.46285727,24.5147619,11.83476184,25.67238088,6.484761906,260.4,50.4,6.685714286,64.97936957,132.2285714,26.85714286,116.3714286,42.02857143,C,-1.353563498922329,-2.5490179150244154,0.8138586437440313,0.8172642365488489
Alapayevsk,ASIA,53.00000001,61.68867925,57.85471698,53.00000001,2.099842782,9.236163553,20.51503444,1234.23204,24.79999999,-20.22075462,45.02075447,17.63113209,-10.91132078,17.63113209,-12.94088049,503.0754717,87.56603774,14.60377359,56.47139639,229.7735849,55.24528302,229.7735849,64.79245283,A,-4.57688042937027,0.6649002104994602,0.9989528795811529,0.9907574816355006
Alatyr,EUROPE,33.00000001,46.575,54.84494949,33.00000001,4.244696978,8.472727255,22.12716311,1135.078536,24.30000005,-13.99090906,38.29090928,17.88737366,-8.287373832,17.88737366,-9.727777799,501.7575758,66.75757576,20.87878788,37.1421184,189.3333333,70.0,189.3333333,79.87878788,A,-4.054395580454644,0.9349866473256974,0.9989528795811529,0.9896832466955539
Alayat Samail,ASIA,9.999999999,57.96583333,23.30333333,9.999999999,26.54833317,11.09166651,43.17458611,529.3591492,39.10999985,13.41999989,25.68999996,23.56333351,26.7616663,32.5800003,19.63333302,179.1,30.8,4.0,57.25033684,77.80000001,15.5,37.9,57.5,E,0.7822710185666769,-3.1132861281359667,0.6030216802168021,0.5783776526961381
Albacete,EUROPE,55.99999999,-1.878571429,38.99806548,55.99999999,14.35944937,13.02217272,39.22539977,716.7701569,33.39642879,0.198214289,33.19821405,16.40535733,23.54017861,23.71309509,6.260416721,375.5357143,47.91071429,11.78571429,36.28148324,128.6964286,53.23214285,57.89285714,87.08928572,C,-1.4114731758443726,-1.4729403526913292,0.8138586437440313,0.8170177034719728
Albany1,NORTH AMERICA,178.0,-84.17228464,31.59321161,178.0,19.02448496,13.40589892,43.5174768,676.6189198,33.74269693,2.937078663,30.80561838,11.81086145,19.82116103,27.00617964,10.38417609,1291.41573,147.0449438,58.90449438,24.60248192,400.5898876,229.0168539,373.0955056,363.9325843,D,0.3564965658612663,0.9943204600017559,0.7767943262411352,0.757554260389741
Albany2,NORTH AMERICA,452.1555382,-73.75775353,42.71180817,452.1555382,8.947648703,11.71699592,29.71884135,1004.960555,28.75615408,-10.67025414,39.42640812,20.44830955,-3.888881902,21.03135115,-3.888881902,972.2033255,96.67581292,55.32356659,16.15765808,285.8242215,188.373062,285.6296735,188.373062,B,-2.5324501258108176,1.513796956054418,0.2981770833333331,0.514410365295327
Albany3,NORTH AMERICA,73.0,-123.0950913,44.63424658,73.0,11.58213476,11.92066206,44.15371464,543.1251831,28.11232867,1.113698657,26.99862961,5.627168962,18.36712333,18.55844743,5.27123284,1091.383562,185.6986301,14.7260274,66.77576802,521.9452055,72.02739726,72.36986301,484.630137,C,-0.7485336264675765,0.4443049780565511,0.13298949379178604,0.1334207712499594
