City,Region,Longitude,Latitude,tif_count,BIO1 Annual Mean Temp,BIO2 Mean Diurnal Range,BIO3 Isothermality,BIO4 Temp Seasonality,BIO5 Max Temp Warmest Month,BIO6 Min Temp Coldest Month,BIO7 Temperature Range,BIO8 Mean Temp Wettest Quarter,BIO9 Mean Temp Driest Quarter,BIO10 Mean Temp Warmest Quarter,BIO11 Mean Temp Coldest Quarter,BIO12 Annual Precipitation,BIO13 Precipitation Wettest Month,BIO14 Precipitation Driest Month,BIO15 Precipitation Seasonality,BIO16 Precipitation Wettest Quarter,BIO17 Precipitation Driest Quarter,BIO18 Precipitation Warmest Quarter,BIO19 Precipitation Coldest Quarter,Cluster,PC1,PC2,Baseline_Stability,Stability
Aiken,NORTH AMERICA,-81.7253663,33.54432234,91.00000001,17.22692295,14.13571413,42.37550836,735.6987741,33.67032925,0.31208792,33.35824103,26.12032953,17.75805834,26.12032953,7.940109871,1206.32967,122.0989011,70.74725275,19.06824148,362.6153846,233.1648352,362.6153846,314.6703297,E,0.23189431511914063,0.8568238041960796,0.7493412384716736,0.7395103392009952
Aiquile,SOUTH AMERICA,-65.18333333,-18.19375,4.000000001,18.21875,15.62499976,65.65151024,244.1208992,28.92499971,5.12499988,23.79999971,20.11666584,14.79583311,20.58749962,14.79583311,543.0,121.5,1.0,99.9793644,328.75,5.750000001,174.5,5.750000001,D,0.15554877606920325,-2.120311230385949,0.924294205052006,0.9184236609696944
Aix-en-Provence,EUROPE,5.419122807,43.53394737,95.0,14.13061407,10.44017545,37.53726489,628.5618325,29.708421,1.895789457,27.81263155,14.69368427,22.18543858,22.18543858,6.867017525,655.6842105,94.31578947,14.18947368,35.89021904,228.9789474,91.71578947,91.71578947,171.368421,C,-1.0328748806206338,-0.28555365922611825,0.5109770114942525,0.5665929627199483
Aizawl,ASIA,92.71316667,23.71,49.99999999,20.72866661,9.384333362,50.29177498,288.7159784,28.15800011,9.495999985,18.66200016,23.07066654,16.37366667,23.07066654,16.37366667,2236.56,423.76,12.12,79.41761704,1094.42,53.76,1094.42,53.76,H,3.013867867684731,1.5097292701901972,0.8463961038961035,0.8517809333877147
Ajaccio,EUROPE,8.7585,41.9475,49.99999996,14.94633331,9.609333286,39.59065567,541.1835156,28.35599998,4.092000027,24.26400028,12.76066668,21.71166672,21.8826667,8.894666633,653.66,97.0,9.84,48.97381004,262.18,53.9,83.52,196.26,C,-0.7875706275309642,-0.37194749321560455,0.5109770114942525,0.5777110980289223
Ajdabiya,AFRICA,20.22121212,30.76363636,22.00000001,20.9009467,11.54356051,46.19100467,550.1205084,33.2636365,8.272727359,24.99090958,13.85227234,26.9803029,26.9803029,13.85227234,129.9090909,38.45454545,0.0,116.9806075,94.45454546,0.545454545,0.545454545,94.45454546,D,-0.20150962519933263,-2.9246739240722004,0.924294205052006,0.9168330056683386
Al Quwayiyah,ASIA,45.27647059,24.07107843,17.0,26.17990202,13.99313725,40.84321908,771.3073659,42.8647057,8.605882476,34.25882317,26.34901956,34.92745119,34.92745119,16.2372551,133.4117647,43.0,1.63e-10,110.0354251,85.5882353,1.647058825,1.647058825,33.17647059,F,0.6779024712750954,-4.573512990756307,0.7862568807339444,0.7698378224148934
Ajmer,ASIA,74.65873591,26.46654589,207.0,25.15497178,13.47709347,42.05444861,602.4921247,39.59420292,7.558454141,32.03574871,28.44983885,23.81127216,31.71376809,16.83534611,486.3091788,179.5024155,1.782608696,153.9121484,410.236715,7.913043479,228.4009662,9.570048309,F,1.3450019991363635,-3.7410746995872843,0.7862568807339444,0.7721365239645401
Aketi,AFRICA,23.77696078,2.739705882,17.0,25.26397077,10.54950955,80.74843149,37.1780593,32.09411621,19.02941188,13.06470433,24.95490242,25.22254888,25.76666664,24.89607867,1662.0,223.1764706,42.88235294,40.38677642,578.0588235,163.8823529,415.8235295,508.1176471,G,3.7333712514083177,0.8852096942761765,0.9862783810463968,0.9236206593570669
Akhtubinsk,EUROPE,46.1640625,48.28151042,32.0,8.531640619,9.5763022,23.51772439,1177.046593,30.12812495,-10.58750001,40.71562505,20.87500012,0.973958321,22.72135407,-6.146874979,296.1875,35.28125,18.84375,20.7912116,90.28125,58.78125,84.1875,73.0,A,-3.4865677348036317,-0.24668700549019842,0.9987781731909829,0.9883272180545292
Akita,ASIA,140.0953579,39.73389262,148.9999999,11.35816556,7.602349032,24.1073524,891.1108665,28.48187918,-3.050335553,31.53221489,22.45492179,8.800447496,22.45492179,0.836912743,1630.442953,173.5771812,96.77181208,21.38584458,498.6308725,297.7181208,498.6308725,414.3557047,E,-0.47210475654963785,3.5854473479074738,0.7493412384716736,0.7393417715242735
Akola,ASIA,76.98755814,20.70515504,215.0,27.57949622,13.07612397,46.21826828,416.1485995,42.51534874,14.22511626,28.29023251,27.07139536,23.79953485,33.37984502,22.70186044,710.2093023,196.6186046,3.0,122.2416823,500.5395349,14.00465116,137.227907,19.06976744,F,2.2067840322211283,-3.605884125428135,0.7862568807339444,0.69422611907166
Al Amarah,ASIA,47.14814815,31.8505144,81.0,24.26440338,14.61954759,38.69813646,902.5071569,43.96666741,6.188888803,37.77777877,12.89917721,34.89856042,34.89856042,12.89917721,199.2962963,44.74074074,0.0,98.86184052,119.8148148,0.0,0.0,119.8148148,F,-0.04372014315887392,-4.188134758326512,0.7862568807339444,0.7624996093243238
Boston,NORTH AMERICA,-71.24636379,42.28998031,6009.0,9.561186008,11.3367532,30.78127893,923.159955,28.20014978,-8.604443343,36.80459314,1.900196931,17.10106507,20.83879461,-1.956240639,1162.939757,111.6984523,84.36312198,8.431005305,318.052255,264.5986021,271.4546514,293.3636212,B,-2.1187453059865224,2.6253754982583515,0.5457239819004517,0.5744847255997536
Akron,NORTH AMERICA,-81.49852518,41.10651086,848.7085322,9.776547355,10.77781445,29.70348471,943.6955279,28.13593719,-8.148271664,36.2842089,18.98296402,-1.888352851,21.07568302,-2.254265234,969.8745897,99.93635442,55.3666399,17.66116393,286.4183888,190.943105,283.2285349,191.2030585,B,-2.2698413935495863,1.640102118859235,0.5457239819004517,0.5752406004213455
Aksu,ASIA,80.265625,41.174375,80.0,10.90119787,14.4463541,30.83902798,1170.354419,32.59374998,-14.25000005,46.84375029,23.62666667,-3.701874971,23.62666667,-4.779583305,73.92499999,16.6375,1.0125,73.59965973,40.55,4.6125,40.55,5.6,A,-3.620497690877348,-2.28471932258538,0.9987781731909829,0.9880638547136591
Aksum,AFRICA,38.74228395,14.11018519,27.0,18.46388895,15.26604942,73.27743304,155.4488695,29.09629631,8.262962907,20.83333347,18.27654344,17.13641972,20.61111083,16.92283945,662.5555556,216.2592593,1.962962963,133.7389255,483.962963,7.111111111,122.4814815,17.62962963,D,0.9743100704389979,-2.221896542102826,0.924294205052006,0.7484866697869148
Akureyi,NORTH AMERICA,-18.11775362,65.68695652,23.00000003,3.391485504,6.422826104,32.35757106,510.5820737,14.39999991,-5.452173876,19.85217376,3.091304374,5.678985492,10.26304349,-2.023913037,553.0,73.21739131,23.13043478,30.61980985,192.8695652,84.26086957,116.1304348,148.173913,B,-3.3544248909443795,2.3768979220280455,0.5457239819004517,0.5778410512629344
Chota,SOUTH AMERICA,-78.655,-6.553333333,5.0,15.70666657,13.01999989,87.85446472,30.63862343,22.78000031,7.960000134,14.82000027,15.92000008,15.25333328,15.9666666,15.25333328,930.8,126.2,27.4,43.18610153,327.8,90.8,276.0,90.8,D,0.6113179915659472,0.4471099512850293,0.031129271916790414,0.042680024570626245
Al Ayn,ASIA,55.72495704,24.19621993,194.0,28.34761604,13.0343213,43.36788899,656.7428337,42.84587624,12.7948453,30.05103105,24.38754289,35.79888338,35.79888338,19.79776637,125.3195876,38.12371134,1.0,105.0518419,82.20103093,4.201030927,4.201030927,60.83505155,F,1.180547231975384,-4.449572497023332,0.7862568807339444,0.7590168595662725
Al Bayda,AFRICA,21.625,32.75833333,1.0,17.07083321,9.725000381,43.6098671,506.3391418,28.60000038,6.300000191,22.29999924,10.8166666,22.98333359,22.98333359,10.8166666,453.0,103.0,0.0,101.3203888,289.0,1.0,1.0,289.0,D,-0.3969242901005909,-1.3755297551956578,0.924294205052006,0.9186960236518006
Al Fallujah,ASIA,43.7780303,33.35429293,33.0,22.88977282,14.76439389,37.33977266,941.9004147,43.56363655,4.024242401,39.53939438,12.05303036,34.12121258,34.12121258,11.08181832,133.3030303,22.90909091,0.0,85.1015981,67.15151515,0.0,0.0,67.09090909,D,-0.556504480106573,-4.0896660126038435,0.924294205052006,0.9175749595536993
Al Fujayrah,ASIA,56.33921569,25.10857843,34.00000003,28.24779398,10.36372544,42.35965729,522.6286352,39.96470575,15.50000003,24.46470575,21.99362738,33.56372564,33.90294131,21.44068634,119.8823529,35.64705882,1.95e-10,112.2214465,82.76470588,2.000000001,2.147058825,74.17647059,F,1.2721487956378028,-3.8933337066974927,0.7862568807339444,0.76411494841215
Al Hasakah,ASIA,40.74305556,36.50815972,47.99999999,18.26371543,14.17256951,36.43895721,943.3954175,39.55416656,0.660416666,38.89374987,8.090278049,29.75902792,29.75902792,6.533333282,306.6041667,51.52083333,0.0,79.22932084,146.9375,2.479166667,2.479166667,139.9375,D,-1.220217221948809,-3.0438639780688224,0.924294205052006,0.9167387104510305
Al Hillah,ASIA,44.4044702,32.48576159,151.0,23.6708885,13.98294719,35.56122988,954.0397052,43.84966884,4.530463563,39.31920535,11.64746139,34.86081701,34.86081701,11.64746139,107.4834437,23.59602649,0.0,91.41677801,61.54966887,0.0,0.0,61.54966887,F,-0.47294027532494165,-4.146330196208887,0.7862568807339444,0.7659576511909318
Al Hudaydah,ASIA,42.98916667,14.80183333,99.99999995,29.77491663,9.030833268,53.75886566,304.8337674,37.89600002,21.11199999,16.78400003,31.91466665,30.06916666,33.19333321,25.91033346,56.77,11.9,0.94,55.15650074,26.84,7.579999999,16.17,11.89,F,1.9337135616147647,-3.334987627972732,0.7862568807339444,0.7502577218975225
Al Kharj,ASIA,47.31691919,24.15315657,66.0,26.77758832,11.74507582,41.98560484,619.5872017,40.86969722,12.89696961,27.97272769,22.91085867,33.89293,33.89293,18.8560609,102.3787879,32.28787879,0.0,110.2727384,66.04545454,1.0,1.0,28.6969697,F,0.9059875000898145,-4.141271435990623,0.7862568807339444,0.7632519176019017
Collipulli,SOUTH AMERICA,-72.440625,-37.94895833,7.999999998,11.9921875,12.03020811,52.4764061,403.9634857,25.87499952,2.950000048,22.92499971,7.802083493,17.2458334,17.2458334,7.274999976,1335.125,243.25,30.375,74.12286186,677.625,98.5,98.5,662.0,C,0.12941702440653968,1.2777853772040124,0.5109770114942525,0.5357956270577057
Al Hufuf,ASIA,49.57114325,25.39676309,121.0,26.65041315,11.58898056,38.49006987,711.0614775,41.7462808,11.63884305,30.10743791,20.46322301,34.78278212,34.78278212,17.47809903,79.66942149,24.71900826,0.0,103.4893026,51.29752066,0.0,0.0,32.98347107,F,0.6271396364956374,-4.1329797667598305,0.7862568807339444,0.7674708523903871
Al Jaghbub,AFRICA,24.51666667,29.75,1.0,21.78750038,13.64166641,45.32115173,630.032959,36.79999924,6.699999809,30.09999847,15.13333321,25.08333397,29.16666603,13.73333263,13.00000001,4.000000008,0.0,69.28203588,9.000000008,0.0,0.0,9.000000008,D,-0.6042023813796964,-3.2859384769528526,0.924294205052006,0.916796258754368
Al Jahra,ASIA,47.67940252,29.33144654,53.00000001,25.98081769,15.51069186,39.28807262,925.6586189,46.34905696,6.869811373,39.47924524,15.9490565,36.87138367,36.87138367,14.30125784,109.509434,22.79245283,0.0,89.64760906,62.0754717,0.0,0.0,58.0754717,F,0.11179680975533832,-4.719014724670002,0.7862568807339444,0.7593420791492729
Al Jawf,AFRICA,23.2877193,24.21973684,19.0,23.88464918,14.32456137,44.84535559,689.021555,38.99473652,7.052631554,31.94210474,16.53421051,28.77982451,31.39561412,14.73245606,2.0,1.0,0.0,33.36423874,2.0,0.0,0.0,1.0,D,-0.44064679820155817,-3.3928311356627634,0.924294205052006,0.9179621965265177
Al Jubayl,ASIA,49.64402174,26.99547101,46.00000002,25.98179345,11.87554335,37.72813432,750.6068832,41.91739116,10.44347827,31.4739129,17.39782582,33.7369568,34.68297121,16.27355041,91.49999999,19.47826087,0.0,97.15836832,57.65217391,0.0,0.0,48.63043478,F,0.3455170012706261,-4.009904200790628,0.7862568807339444,0.7646567145387312
Al Karak,ASIA,35.71751894,31.14905303,88.0,16.16429927,12.25208331,42.17476064,657.3294976,31.00568195,1.957954554,29.04772748,7.658333372,23.42443178,23.42443178,7.658333372,357.5909091,84.98863637,0.0,112.2941597,232.2159091,0.0,0.0,232.2159091,D,-1.0585743733002426,-2.0176083958472697,0.924294205052006,0.9165652236642702
Al Khalil,ASIA,35.10528736,31.52885057,145.0,15.86718392,10.39908049,41.11854409,591.6185273,28.8786206,3.593103454,25.2855172,8.242298853,22.27885056,22.38758616,8.242298853,414.6551724,103.1034483,0.0,110.5399201,262.0896552,0.0,0.0,262.0896552,D,-0.8879275300786789,-1.5034365374322392,0.924294205052006,0.9174185756160266
Al Khums,AFRICA,14.25833333,32.65059524,14.00000001,20.36666693,8.53095225,39.28433636,509.718519,31.43571418,9.721428598,21.71428572,15.97738082,25.97142887,26.62380995,14.26666655,281.2142857,58.42857143,0.0,91.11252975,157.3571429,0.571428572,9.285714287,146.8571429,D,-0.04859275193500873,-2.0160956108763717,0.924294205052006,0.9173848007586998
Al Kut,ASIA,45.81818182,32.51742424,44.0,24.17301156,14.60056823,37.2172653,933.1510259,44.375,5.145454428,39.22954603,12.46439396,35.2079551,35.2079551,12.46439396,148.3181818,32.22727273,0.0,96.27823292,88.40909091,0.0,0.0,88.40909091,F,-0.23899151182438144,-4.2779482930860375,0.7862568807339444,0.7667100804585738
Al Ladhiqiyah,ASIA,35.81911232,35.56422101,183.9999999,19.26381337,8.596557918,36.85703678,586.0072642,30.83532623,7.516847857,23.31847843,11.87436599,25.75036248,26.29836955,11.87436599,832.3423913,176.4782609,2.201086956,87.83016719,454.1358696,10.86956522,18.26630435,454.1358696,C,0.3760741989849293,-0.8980241736691711,0.4260344827586204,0.41784835350942817
Al Marj,AFRICA,20.82857143,32.49325397,21.0,17.68908737,10.90674609,46.40195211,506.4611642,30.01904769,6.5142857,23.50476174,11.40634932,23.47619066,23.52380952,11.40634932,425.6190476,104.6190476,0.0,108.5450781,284.4285714,2.0,4.476190477,284.4285714,D,-0.25263194674047185,-1.7404953417027271,0.924294205052006,0.9200892960859136
Al Mubarraz,ASIA,49.56151684,25.43121486,62.46409391,26.602063,11.62878736,38.58069747,711.1116738,41.70764888,11.56786668,30.13978215,20.22072909,34.73358986,34.73358986,17.4246914,79.68248162,24.64779766,0.0,103.6670002,51.41534908,0.0,0.0,33.21910496,F,0.6113689732480652,-4.128727245793218,0.7862568807339444,0.7746494229663742
Al Mukalla,ASIA,49.12873563,14.55488506,28.99999998,27.15948282,7.201149415,45.94687889,252.2045367,34.06551743,18.39310363,15.67241379,25.83275861,27.73505744,29.88390791,23.91379317,27.89655173,6.103448276,0.0,61.20315749,14.13793104,2.931034483,7.586206896,5.413793104,F,1.1761762842959584,-2.6604486600034543,0.7862568807339444,0.7729895597488592
Al Musayyib,ASIA,44.28844697,32.78617424,44.0,23.26922347,14.06685597,35.94091762,947.6615226,43.40454587,4.265909141,39.13863694,12.93030299,34.40606074,34.40606074,11.34734845,123.5,24.65909091,0.0,91.4783646,68.45454545,0.0,0.0,68.45454545,F,-0.4759050790850799,-4.096671590762072,0.7862568807339444,0.7675750043450804
Al Qamishli,ASIA,41.2364101,37.04685172,30.87418403,19.14582199,12.9756621,33.47297275,961.3159147,40.84239537,2.078699383,38.76369681,8.035923685,30.67439346,30.97116435,7.559502726,432.8596198,74.00168085,0.0,82.61272972,211.9419141,1.177422419,3.0,211.7926638,D,-0.8574885219996832,-2.9135581437570632,0.924294205052006,0.917286135888953
Al Qunaytirah,ASIA,35.81666667,33.125,8.999999993,15.76064809,11.8898148,40.35000865,684.9038832,31.38888846,1.922222204,29.46666654,7.083333386,23.48518541,23.48518541,7.083333386,718.0,172.3333333,0.0,108.6314807,465.5555556,1.0,1.0,465.5555556,D,-0.5167694229277022,-1.3146014695306083,0.924294205052006,0.9180502316466982
Al-Qatif,ASIA,50.00248772,26.52673601,74.12223642,26.19810907,11.36888825,37.59278662,726.5227959,41.43850255,11.19922912,30.23927341,17.77769488,33.29475616,34.54022457,16.8049038,79.24578389,20.06745614,0.0,104.1313177,54.26580475,0.0,0.0,40.27025654,F,0.4282958507572424,-4.004167626206981,0.7862568807339444,0.7703499012316898
Alagoinhas,SOUTH AMERICA,-38.43333333,-12.1280303,22.0,23.81515156,8.543181766,66.67318205,154.6532877,30.23181811,17.41818151,12.81363661,23.53636369,23.69393921,25.37121227,21.74393949,1281.409091,182.0454545,61.81818182,36.91918044,492.4090909,213.7272727,266.6818182,375.9545454,G,2.7523946534191825,1.26925332529596,0.9862783810463968,0.9548445466212445
Alajuela,SOUTH AMERICA,-84.22418963,9.993235754,176.4001031,22.18194082,10.3774487,81.13026879,62.0022475,29.1935469,16.40153779,12.79200911,21.80975416,22.2641703,23.09122627,21.56353486,2539.145667,436.9762537,18.00344597,73.63276699,1161.891768,79.83495474,447.9072,673.923303,I,4.399144180912062,1.545506097051598,0.7556818181818179,0.732695754786219
Alamogordo,NORTH AMERICA,-105.9528571,32.91071429,35.0,16.04011909,16.42023817,45.02860533,783.0359427,34.35428576,-2.108571404,36.46285727,24.5147619,11.83476184,25.67238088,6.484761906,260.4,50.4,6.685714286,64.97936957,132.2285714,26.85714286,116.3714286,42.02857143,D,-1.3535634989224203,-2.549017915018979,0.924294205052006,0.9173264011805177
Alapayevsk,ASIA,61.68867925,57.85471698,53.00000001,2.099842782,9.236163553,20.51503444,1234.23204,24.79999999,-20.22075462,45.02075447,17.63113209,-10.91132078,17.63113209,-12.94088049,503.0754717,87.56603774,14.60377359,56.47139639,229.7735849,55.24528302,229.7735849,64.79245283,A,-4.5768804293701315,0.6649002104907673,0.9987781731909829,0.9877410036377204
Alatyr,EUROPE,46.575,54.84494949,33.00000001,4.244696978,8.472727255,22.12716311,1135.078536,24.30000005,-13.99090906,38.29090928,17.88737366,-8.287373832,17.88737366,-9.727777799,501.7575758,66.75757576,20.87878788,37.1421184,189.3333333,70.0,189.3333333,79.87878788,A,-4.054395580454576,0.9349866473226142,0.9987781731909829,0.9881117145947342
Alayat Samail,ASIA,57.96583333,23.30333333,9.999999999,26.54833317,11.09166651,43.17458611,529.3591492,39.10999985,13.41999989,25.68999996,23.56333351,26.7616663,32.5800003,19.63333302,179.1,30.8,4.0,57.25033684,77.80000001,15.5,37.9,57.5,F,0.7822710185666325,-3.1132861281310835,0.7862568807339444,0.7530248467486501
Albacete,EUROPE,-1.878571429,38.99806548,55.99999999,14.35944937,13.02217272,39.22539977,716.7701569,33.39642879,0.198214289,33.19821405,16.40535733,23.54017861,23.71309509,6.260416721,375.5357143,47.91071429,11.78571429,36.28148324,128.6964286,53.23214285,57.89285714,87.08928572,D,-1.4114731758442005,-1.472940352704931,0.924294205052006,0.9183652559473042
Albany1,NORTH AMERICA,-84.17228464,31.59321161,178.0,19.02448496,13.40589892,43.5174768,676.6189198,33.74269693,2.937078663,30.80561838,11.81086145,19.82116103,27.00617964,10.38417609,1291.41573,147.0449438,58.90449438,24.60248192,400.5898876,229.0168539,373.0955056,363.9325843,E,0.3564965658609584,0.9943204600157491,0.7493412384716736,0.7401853472942077
Albany2,NORTH AMERICA,-73.75775353,42.71180817,452.1555382,8.947648703,11.71699592,29.71884135,1004.960555,28.75615408,-10.67025414,39.42640812,20.44830955,-3.888881902,21.03135115,-3.888881902,972.2033255,96.67581292,55.32356659,16.15765808,285.8242215,188.373062,285.6296735,188.373062,B,-2.5324501258107803,1.513796956052606,0.4542760180995479,0.5260447681216442
Albany3,NORTH AMERICA,-123.0950913,44.63424658,73.0,11.58213476,11.92066206,44.15371464,543.1251831,28.11232867,1.113698657,26.99862961,5.627168962,18.36712333,18.55844743,5.27123284,1091.383562,185.6986301,14.7260274,66.77576802,521.9452055,72.02739726,72.36986301,484.630137,C,-0.7485336264674086,0.44430497804206875,0.5109770114942525,0.5372686627832662
Albany4,AUSTRALIA,117.8714744,-35.00544872,25.99999999,15.3703526,9.011217961,55.07688816,286.3605511,24.0999998,7.738461476,16.36153823,12.01538464,18.64230772,18.96730768,12.01538464,878.8076923,137.6538462,22.80769231,56.40577962,373.9230769,74.69230769,86.0,373.9230769,C,0.09912906124569185,0.6650205277569868,0.5109770114942525,0.5367970797993639
Albert Lea,NORTH AMERICA,-93.37119048,43.65571429,35.0,7.07940464,11.11690467,25.14957008,1197.969053,28.34857101,-15.85428562,44.20285623,21.11333302,-8.533333315,21.11333302,-8.533333315,791.0571429,108.1428571,17.08571429,51.0093714,317.2571429,63.08571429,317.2571429,63.08571429,A,-3.40808683696085,0.25572147031496545,0.9987781731909829,0.9890246846833425
Ambon,MELANESIA,128.1904762,-3.681845238,27.99999994,26.4688987,7.146726097,77.38234029,88.19296646,31.28571442,22.04999985,9.235714572,25.6964285,26.8035715,27.28035716,25.22440427,2704.0,408.8571428,116.3571429,41.73272977,1087.071429,432.9285714,499.2142857,1056.857143,J,5.935967139884075,4.790680556992476,0.8980272108843527,0.9106689662873475
