City,Region,Longitude,Latitude,tif_count_2000,tif_count_2021,Area,Brightness,Elevation,Human Modification,2000 Population,2021 Population,Population Change,Crop Land,Grazing Land,Road Density,BIO1 Annual Mean Temp,BIO2 Mean Diurnal Range,BIO3 Isothermality,BIO4 Temp Seasonality,BIO5 Max Temp Warmest Month,BIO6 Min Temp Coldest Month,BIO7 Temperature Range,BIO8 Mean Temp Wettest Quarter,BIO9 Mean Temp Driest Quarter,BIO10 Mean Temp Warmest Quarter,BIO11 Mean Temp Coldest Quarter,BIO12 Annual Precipitation,BIO13 Precipitation Wettest Month,BIO14 Precipitation Driest Month,BIO15 Precipitation Seasonality,BIO16 Precipitation Wettest Quarter,BIO17 Precipitation Driest Quarter,BIO18 Precipitation Warmest Quarter,BIO19 Precipitation Coldest Quarter,Cluster,PC1,PC2,Baseline_Stability,Stability
Agen,EUROPE,0.6290625,44.19947917,80.0,80.0,96.0219335,1.268342787,110.904,0.733637394,60451.99996,41957.99996,-18494.0,0.249824207,0.032845095,2519.399999,12.65546346,10.0919582,40.0311306,567.3218811,26.68441298,1.473887481,25.21052511,9.083562218,19.74303775,19.74303775,5.978137702,924.1125,90.8,56.7625,14.10045115,259.325,186.45,186.45,250.35,C,-1.0712859060575488,-1.716521183454157,0.8475746268656716,0.846433821298951
Agordat,AFRICA,37.87666667,15.54833333,10.0,10.0,8.932281478,1.92e-06,726.258,0.396437745,1266.999997,34889.99991,33622.99992,0.0416096,0.633816999,263.0,28.88633347,14.72149944,66.60106659,215.2813873,40.18000031,18.07600021,22.10400009,28.4798336,26.33566666,31.63216782,26.33566666,335.0,114.0,0.0,142.0162811,266.0,2.0,52.0,2.0,F,2.689473778864866,4.46743398012701,0.8521077283372361,0.8449567767217557
Agra,ASIA,78.14190074,27.17592647,4265.955724,4265.955724,4126.531348,0.480136616,179.7594017,0.767077673,5944411.638,7044143.357,1099731.719,0.595161868,0.014452578,340.2429926,25.42856466,13.804144,39.49143198,701.1715974,41.9220273,6.967131454,34.95489593,29.61084316,19.07219228,33.07955336,15.80152146,783.7752358,261.2381433,3.283029476,137.0824883,624.3466686,26.58145012,284.1420834,33.59040379,K,2.1919854412499378,3.5708205261131756,0.8420803782505921,0.8761262142066941
Agri,ASIA,43.03991228,39.72587719,38.00000001,38.00000001,42.51559809,0.403252207,2157.623487,0.764352651,99892.99986,75921.99992,-23970.99994,0.233408735,0.036713334,4007.789473,6.375817901,12.88409223,29.22644916,1099.515323,29.38321104,-14.70031588,44.08352601,11.20648239,19.00578931,19.00578931,-7.806227935,506.6842105,71.94736842,19.0,36.94372478,181.9473684,63.94736842,63.94736842,119.8421053,D,-3.5410134349725295,0.7737026075126456,0.3247959183673468,0.28559560941102663
Agrinio,EUROPE,21.39728261,38.62952899,46.0,46.0,50.67001499,0.710329049,380.013,0.761570938,87221.99989,58810.99992,-28410.99997,0.045838529,0.065011999,2592.847827,16.09441088,12.05092754,41.31613508,639.4575089,32.39962876,3.235543516,29.1640856,12.08189156,24.08934776,24.08934776,8.647789686,838.1956522,149.7608696,14.0,65.46668791,374.0217391,47.95652174,47.95652174,332.9565217,D,-0.4570203269505973,0.5773384833309496,0.768027210884354,0.6743828064394338
Agua Prieta,NORTH AMERICA,-109.5469697,31.33636364,55.0,55.0,55.4115116,0.856549694,1437.891,0.665502635,54287.99998,99269.99997,44981.99999,0.03954837,0.424565624,5160.818183,17.01176955,18.44487156,50.33564342,701.3049205,35.49354484,-1.149454518,36.64300086,24.89224243,20.6377267,25.63774178,8.543075562,360.2727273,89.09090909,6.545454546,86.60914751,206.6363636,27.09090909,181.1818182,67.0,F,-0.592298041723314,3.1656780757377763,0.871405152224824,0.8427791075372295
Aguascalientes,NORTH AMERICA,-102.2987569,21.90529466,181.0,181.0,167.8768225,1.423938737,1902.048,0.852241278,624474.9999,996403.9998,371928.9998,0.181775898,0.128046566,8871.779006,17.34884928,17.05051875,63.28362544,304.4901335,30.2212486,3.278314932,26.94293392,19.55886164,16.318415,20.6849383,13.26041985,481.7734807,121.6961326,1.464088398,105.542679,309.9558011,14.08287293,211.3425414,32.44751381,E,-0.14746721645128474,2.418222072179751,0.7009677419354848,0.6904042153017479
Ahar,ASIA,47.06458333,38.48333333,20.0,20.0,21.98568537,0.379327805,1689.891,0.756570721,72488.99994,84672.9999,12183.99996,0.232408907,0.206550761,283.7000002,10.54320641,11.72637949,32.02818317,905.956015,29.79355049,-6.819300056,36.61284981,9.639166403,21.12029152,21.44905882,-0.837841639,319.7,55.0,7.0,50.74796619,132.85,30.0,47.0,64.0,D,-2.5605570416532086,1.539543336732209,0.4406462585034013,0.5246422590879006
Ahmadabad,ASIA,72.70438733,22.96249302,8259.250416,8259.250416,7719.296875,0.518201928,68.45753837,0.774985423,10958732.23,16636510.39,5677778.16,0.618067262,0.014247975,938.1385611,27.00741288,13.68810649,45.88935771,450.5907947,41.00106747,11.16771997,29.83334749,28.55144791,25.9387894,32.34320065,20.82508071,748.9799381,278.5057689,0.709023181,153.2154514,631.541126,3.816538991,90.08823515,5.253776057,K,3.106263227873291,4.630654749393057,0.8420803782505921,0.8759940373421918
Ahmednagar,ASIA,74.747,19.10783333,150.0,150.0,136.6068798,0.464303742,604.865,0.720899133,281376.0,427643.9999,146267.9999,0.487038318,0.000366461,580.1066666,25.24822568,13.7583074,51.51206479,330.517745,38.88353951,12.17473332,26.70880554,24.9989716,23.67666917,29.61921471,21.30651882,508.5666667,138.8,1.0,101.7795261,290.38,5.0,112.0466667,36.55333333,K,1.70891901393598,3.190777271480972,0.8420803782505921,0.8732058609794192
Ahwaz,ASIA,48.66719725,31.31382647,267.0,267.0,268.9333986,5.475275975,25.814,0.738102281,931604.9995,1333148.999,401543.9997,0.199017115,0.005140424,3546.299626,25.25352658,14.66091378,37.75283961,935.9029319,45.7136928,6.881471945,38.83222026,13.82225842,36.29356006,36.29356006,13.38997877,255.2883895,62.46067416,0.0,106.3440307,156.1348315,0.0,0.0,156.1348315,I,0.1620745482365686,3.752429479776535,0.3927963525835862,0.3784671919435519
Aigua,SOUTH AMERICA,-54.76666667,-34.19791667,4.000000001,4.000000001,4.16200728,0.10118479,81.385,0.616166031,157.9999995,2601.999997,2443.999997,0.070413521,0.441994544,825.0,16.05904198,9.841583252,45.66860199,433.4312744,27.51099968,5.960999966,21.54999924,13.74699974,20.07816696,21.3484993,10.78416634,1245.0,116.0,87.0,7.294603348,334.0,281.0,291.0,327.0,C,0.3397780385541547,-2.3889158479412167,0.7691417910447755,0.7661549095011317
Aiken,NORTH AMERICA,-81.7253663,33.54432234,91.00000001,91.00000001,93.95425758,1.285381605,102.343,0.611972804,35167.99997,45873.99996,10705.99999,0.090448173,0.007591881,4909.362636,17.2326967,14.16923519,42.44398691,735.9405994,33.68713215,0.303648362,33.38348296,26.12951178,17.76259577,26.12951178,7.945472434,1204.593407,121.8461538,70.48351648,19.0589114,361.8571429,232.8021978,361.8571429,314.2307692,H,0.04110563376173477,-1.1967765744762848,0.6204421052631576,0.6191604456835081
Aiquile,SOUTH AMERICA,-65.18333333,-18.19375,4.000000001,4.000000001,3.623463601,0.047188332,2798.649,0.533369166,490.9999994,3503.99999,3012.999991,0.181358672,0.616726057,210.0,17.71674919,15.57050037,66.49513245,232.1339264,28.28899956,4.873000145,23.41600037,19.53033257,14.48050022,20.0126667,14.48050022,564.0,128.0,1.0,99.96842957,342.0,7.0,181.0,7.0,F,0.33607781529227587,2.890292791261954,0.871405152224824,0.8640605876880174
Aix-en-Provence,EUROPE,5.419122807,43.53394737,95.0,95.0,112.7601959,2.063668028,255.694,0.754611613,149064.0,135037.9999,-14026.00003,0.092712302,0.019716732,3161.631579,13.99137528,10.3339578,37.39128567,626.8085012,29.49173708,1.855347343,27.63638934,14.55751944,22.0258917,22.0258917,6.753773685,663.7578947,95.6,14.89473684,35.59086565,231.1263158,93.22105263,93.22105263,173.7789474,C,-1.1942053182247485,-0.07918505792793842,0.8168843283582088,0.7882466282208928
Aizawl,ASIA,92.71316667,23.71,49.99999999,49.99999999,46.99308533,0.134691241,418.738,0.535904762,215228.9996,237884.9996,22655.99994,0.117262434,0.000177711,252.6,21.3857515,9.46551796,49.42504982,304.3350147,28.94607933,9.794060211,19.15201912,23.84749352,16.79707733,23.84749352,16.79707733,2222.66,429.84,9.82,80.07202622,1095.42,49.7,1095.42,49.7,L,3.014353462778083,-1.5109978316143668,0.8525114155251139,0.8663448283544479
Ajaccio,EUROPE,8.750141243,41.94265537,55.99999995,61.99999994,71.7246613,1.220728711,35.356,0.638187002,58769.99993,31939.99994,-26829.99999,0.012377827,0.044406634,2111.887097,14.78129396,9.315910785,38.95905968,539.4588771,28.01283335,4.115254129,23.89757962,12.64093268,21.52459612,21.70466051,8.768621829,662.9032258,98.85483871,9.741935484,49.2269324,266.9516129,54.33870968,83.74193548,201.0,C,-0.9493708517756708,-0.08503849650731064,0.8168843283582088,0.7939727529986762
Ajdabiya,AFRICA,20.22121212,30.76363636,22.00000001,22.00000001,22.03163603,4.328989406,35.693,0.849480227,82496.99999,75403.0,-7093.999989,0.025053769,0.482274727,3272.363635,20.81583743,11.59432559,46.45146075,548.1506653,33.15177328,8.191636692,24.96013607,13.79530334,26.86608436,26.86608436,13.79530334,131.0909091,38.77272727,0.0,117.7677172,96.09090909,0.772727272,0.772727272,96.09090909,I,-0.21237308959147888,2.7109633985062787,0.3927963525835862,0.3745011008354242
Ajmer,ASIA,74.65873591,26.46654589,207.0,207.0,198.9835798,0.549416696,402.178,0.728488578,523578.9994,733112.9995,209534.0001,0.415218402,0.013034362,347.7777779,25.10669142,13.52343618,42.15449201,601.4505471,39.56299497,7.492555517,32.07043979,28.38429569,23.76824874,31.65624695,16.79968747,489.2753623,180.8357488,1.77294686,153.8362592,412.4299517,7.990338164,230.1352657,9.579710145,K,1.600676080452965,3.549292645236932,0.8420803782505921,0.8743942592614204
Aketi,AFRICA,23.77696078,2.739705882,17.0,17.0,14.64616889,0.0,458.478,0.291115866,26370.99996,57387.99992,31016.99996,0.247287375,0.179014825,293.1176471,25.166054,10.50533328,80.92940566,36.88390844,31.93770532,18.95676467,12.98094065,24.85450947,25.12344136,25.66327443,24.79870516,1659.647059,221.1176471,42.88235294,40.25121173,576.2352941,163.6470588,478.5294118,508.2352941,J,3.7943998423965986,-1.1040088355742503,0.6669134253450442,0.5851227183238819
Akhtubinsk,EUROPE,46.1640625,48.28151042,32.0,32.0,41.37759829,0.566198055,11.646,0.540819589,47142.99996,24074.99995,-23068.0,0.056770109,0.179772191,221.9374995,8.489239513,9.733354001,23.7445429,1181.949066,30.26140618,-10.72359377,40.98499882,20.88930726,0.911260448,22.7409423,-6.241807192,294.5625,35.0,18.875,20.55971533,89.03125,58.34375,83.78125,72.90625,A,-3.4455168263270934,0.3239440150660947,0.9997553017944533,0.9992496259998762
Akita,ASIA,140.094702,39.73432671,151.0,151.0,168.9643636,0.737850933,382.107,0.781219426,287745.9997,238958.9998,-48786.99988,0.080597703,0.00628495,760.1589399,11.31528144,7.541942025,23.96921949,889.9773297,28.39842719,-3.061791766,31.46021862,22.40180065,8.747906224,22.40180065,0.813881527,1626.271523,172.9006623,96.47682119,21.30757549,496.1523179,297.1655629,496.1523179,414.1390729,H,-0.665932348529086,-3.576368439207476,0.6123368421052627,0.6172878153596273
Akola,ASIA,76.98755814,20.70515504,215.0,215.0,197.7896589,0.279620883,401.308521,0.772897183,472585.9999,572658.9996,100072.9998,0.551028575,0.008403589,537.544186,27.58288277,13.16380817,46.32524803,417.0604461,42.56475253,14.14954418,28.41520868,27.06954913,23.43302706,33.39393234,22.69167056,710.4837209,196.5813953,3.0,122.3146411,500.7860465,13.90697674,137.655814,18.93953488,K,2.5411241272989975,3.4346364500315296,0.8420803782505921,0.8763693285935819
Akron,NORTH AMERICA,-81.49852518,41.10651086,848.7085322,848.7085322,969.2496181,2.437395386,267.9733081,0.70814363,503955.7876,500344.2086,-3611.579022,0.13394617,0.079454402,6084.305235,9.7571241,10.7737358,29.71436959,942.8891631,28.10421091,-8.153041941,36.25725256,18.95141514,-1.996814846,21.04658547,-2.263378284,969.0790026,99.87188487,55.50348983,17.65592253,286.2337128,190.8842177,282.9398691,191.1128046,B,-2.417165196565299,-1.6527071409167386,0.6362987886944815,0.6414461835283547
Aksu,ASIA,80.265625,41.174375,80.0,80.0,91.45659515,0.776541202,2017.333,0.657770896,163697.9999,318126.9998,154428.9999,0.2129091,0.1761981,1337.675,10.7957642,14.48658425,30.90717661,1171.4599,32.40751176,-14.46283755,46.87034822,23.50153103,-3.821156204,23.50153103,-4.919362503,73.225,16.3625,1.0,73.38938475,40.0875,4.524999999,40.0875,5.524999999,D,-3.5480995587525213,2.810125101835313,0.3525510204081631,0.34826533561037476
Aksum,AFRICA,38.74228395,14.11018519,27.0,27.0,23.95745916,0.02889033,1621.225,0.585681021,18678.99999,96335.99994,77656.99995,0.526752398,0.225316018,164.7777778,18.43720146,15.11744174,73.21433258,155.4207769,28.95855607,8.309778037,20.6487775,18.24403056,17.11333939,20.58691993,16.89702486,656.4444445,215.2592593,2.0,134.077062,480.3333333,6.814814815,125.4074074,17.18518519,F,1.3295382104636297,2.6848108706914062,0.8521077283372361,0.8444669184593226
Akureyi,NORTH AMERICA,-18.11264368,65.68764368,28.99999999,28.99999999,60.60601685,2.823861804,679.264,0.535670458,3137.999993,15653.99998,12515.99999,0.002163732,0.038515239,3295.931033,3.153362463,6.312146417,31.98509407,507.9879161,14.15837242,-5.57581012,19.73418249,2.896895186,5.34322626,10.01024933,-2.19345046,564.1034483,73.65517242,24.62068966,29.56749574,194.4827586,87.82758622,118.6551724,150.7241379,C,-3.6714766019823064,-2.4382671070898017,0.8458208955223874,0.823360397278707
Al Ahmadi,ASIA,48.06574074,29.09490741,18.0,18.0,17.7261801,8.19108067,2.795,0.811205854,22667.99996,47421.99995,24753.99999,0.001254438,0.033127026,224.7777777,25.83059756,15.52945466,39.17807452,923.4349569,46.29413944,6.661649836,39.63249016,15.81980928,36.76747555,36.76747555,14.07457129,101.6111111,21.66666667,0.0,91.61922158,59.88888889,0.0,0.0,57.16666667,I,-0.23728483297171207,3.9141384931920653,0.40036474164133706,0.3897413779558255
Al Amarah,ASIA,47.14814815,31.8505144,81.0,81.0,82.05762153,2.8614643,8.881,0.529402499,204550.9999,450203.9997,245652.9998,0.129404566,0.033601596,1804.580247,24.26168903,14.89775726,39.11090126,904.4093229,44.14420912,6.053321002,38.09088902,12.87547528,34.91967665,34.91967665,12.87547528,197.7777778,44.67901234,0.0,99.25148943,119.345679,0.0,0.0,119.345679,D,-0.08282453917345782,3.646687660565014,0.7541496598639458,0.7357310019401632
Al Ayn,ASIA,55.72495704,24.19621993,194.0,194.0,183.0217219,5.92407471,203.902,0.625304297,209456.9998,422417.9997,212960.9999,6.64e-07,4.97e-07,3124.252577,28.31522166,13.10365629,43.48324746,657.3472765,42.849372,12.71690216,30.13246958,24.35013402,35.7727423,35.7727423,19.75653451,125.4020619,38.27319588,1.0,105.2797616,82.43298969,4.159793814,4.159793814,60.92268041,I,0.8604258047416886,3.5864960845832727,0.38498480243161043,0.377488137674235
Al Bayda,AFRICA,21.625,32.75833333,1.0,1.0,1.023255542,0.744100175,344.327,0.599480747,48.00000002,4377.999972,4329.999972,0.328406359,0.231632848,922.0000001,17.93958282,9.525333405,43.96037292,487.6165162,29.08099937,7.413000103,21.66799927,11.92683315,23.60633278,23.60633278,11.92683315,419.0,97.00000001,0.0,102.5634689,270.0,1.0,1.0,270.0,D,-0.002724508010990936,1.559903889059478,0.7541496598639458,0.7375487386364918
Al Fallujah,ASIA,43.7780303,33.35429293,33.0,33.0,33.99675951,0.403177132,61.333,0.814424713,245157.9997,191265.9998,-53891.99998,0.154900289,0.059954383,2561.636363,22.84845508,15.07604625,37.9065746,940.2461326,43.65509276,3.883545377,39.77154888,11.36293932,34.05457445,34.05457445,11.05681801,131.4545455,22.81818182,0.0,85.49228252,66.63636363,0.0,0.0,66.63636363,D,-0.5098958845106608,3.6446435317372994,0.761479591836735,0.730593264210116
Al Fujayrah,ASIA,56.34076577,25.1045045,37.00000001,37.00000001,35.16102253,4.648663333,151.204,0.597341981,52846.99986,163550.9996,110703.9998,0.008163085,0.029142378,1640.378377,28.18315872,10.43336041,42.39864298,525.7655392,39.96162085,15.35510393,24.60651692,21.90049878,33.36738638,33.87185473,21.32942586,122.5405406,36.13513514,0.216216217,110.853894,83.8918919,2.432432434,3.081081085,74.54054054,I,1.0047149156332473,3.0784273374573146,0.38498480243161043,0.35892029563207717
Al Hasakah,ASIA,40.74305556,36.50815972,47.99999999,47.99999999,51.38837541,0.117645215,386.38,0.754471437,195803.9998,141099.9999,-54703.99988,0.439247845,0.062458495,262.3333335,18.29606088,14.40073266,36.76353145,945.1645317,39.76689521,0.596020819,39.1708738,8.098353982,29.82274306,29.82274306,6.5649514,310.1666667,52.35416667,0.0,78.94469802,148.8125,2.770833334,2.770833334,143.0625,D,-0.8948514115735335,3.0556522020463683,0.768027210884354,0.7418511455459246
Al Hillah,ASIA,44.4044702,32.48576159,151.0,151.0,154.041958,1.954454933,33.119,0.717632186,412124.9998,605354.9995,193229.9998,0.244542446,0.085744355,4092.350993,23.62408172,14.07333411,35.74335912,953.0733283,43.82792065,4.455390706,39.3725303,11.61082566,34.7995997,34.7995997,11.61082566,107.1390728,23.73509934,0.0,91.65430607,61.45695364,0.0,0.0,61.45695364,D,-0.3878819896488301,3.7036788622615067,0.768027210884354,0.7369922005825258
Al Hudaydah,ASIA,42.98772358,14.80191057,101.0,104.0,92.56813739,1.054032522,233.4002835,0.671097337,371068.9997,380670.9994,9601.99966,0.028682607,0.376221069,263.8461539,29.76850557,9.105913602,53.87741815,305.6408853,37.95351399,21.06133518,16.89217881,31.90569526,30.16947244,33.20053108,25.89547297,58.09615385,12.33653846,1.0,56.59103639,27.70192308,7.73076923,16.93269231,12.05769231,G,2.002456018158141,2.9999337131013797,0.8064319248826276,0.7670720659033538
Al Hufuf,ASIA,49.57114325,25.39676309,121.0,121.0,115.2629799,8.993451588,180.143,0.701893047,589612.9994,561794.9995,-27817.99988,0.092002426,0.203596848,179.7933884,26.57463137,11.70615095,38.76864715,709.611601,41.70313112,11.50971071,30.19341997,20.61805796,34.68713678,34.68713678,17.4179726,78.6446281,24.66115703,0.0,103.977792,50.73553719,0.0,0.0,32.41322314,I,0.4040540190039708,3.582134353964929,0.38498480243161043,0.38012883780624845
Al Jaghbub,AFRICA,24.51666667,29.75,1.0,1.0,0.991157548,1.141779694,61.671,0.442710678,148.9999989,578.9999965,429.9999976,0.0,0.726528222,634.0,21.85391617,13.80049992,45.68945313,628.9086914,36.93099976,6.725999832,30.20499992,15.19733334,25.14333344,29.23283386,13.8380003,14.0,5.0,0.0,75.79593658,10.0,0.0,0.0,10.0,F,-0.3086302013563328,3.485552023866978,0.871405152224824,0.8523456534064673
Al Jahra,ASIA,47.67940252,29.33144654,53.00000001,53.00000001,52.31436604,7.876347707,117.294,0.765371938,127657.0,116547.9999,-11109.0001,0.024043995,0.050449893,212.1509434,25.84568819,15.61984881,39.5214928,923.6806157,46.20639182,6.6839623,39.52242941,15.83721391,36.70888728,36.70888728,14.18644626,109.0,22.54716981,0.0,89.2638092,61.54716981,0.0,0.0,57.67924528,I,-0.20285015951390564,3.955463570682253,0.40036474164133706,0.39255452991228856
Al Jawf,AFRICA,23.2877193,24.21973684,19.0,19.0,17.92811256,1.680191055,408.382,0.526575799,7961.999986,18829.0,10867.00001,0.0,0.0,2950.0,23.82170868,14.34908295,44.85630417,689.069397,38.93799973,6.948999882,31.98900032,16.46616745,28.72916603,31.33183289,14.6704998,2.0,1.0,0.0,33.36423874,2.0,0.0,0.0,1.0,D,-0.6331533304701047,2.7784295511633776,0.768027210884354,0.7234338887203968
Al Jubayl,ASIA,49.64503546,26.99485816,47.00000001,47.00000001,45.39008549,9.386680687,35.09088832,0.558023789,166393.9998,212268.9997,45874.99989,0.011334546,0.388478867,138.3829787,25.9604771,12.03815541,38.00539455,751.3371335,41.98770263,10.31831502,31.66938761,17.37168418,33.84972828,34.66863389,16.24211299,90.63829787,19.19148936,0.0,96.60669302,56.74468085,0.0,0.0,47.91489362,I,0.14070651011553095,3.5511194120082363,0.38498480243161043,0.37629771120746136
Al Karak,ASIA,35.71751894,31.14905303,88.0,88.0,88.48286319,0.512643858,400.928,0.59654503,37099.99991,133337.9996,96237.9997,0.168680007,0.504863054,360.6818183,16.33364664,12.13174059,42.03029121,654.4605588,31.05118205,2.19227276,28.85890961,7.85981434,23.56210592,23.56210592,7.85981434,350.4545455,83.31818182,0.0,112.0673991,227.3181818,0.0,0.0,227.3181818,D,-0.7510536560212976,2.3004703903788255,0.7541496598639458,0.730854363424157
Al Khalil,ASIA,35.10528736,31.52885057,145.0,145.0,146.3851893,1.219065947,400.928,0.745015238,171119.9999,441581.9996,270461.9998,0.0,0.046991,6835.965516,16.00479398,10.4188903,41.20719005,590.7754289,29.01485493,3.734744911,25.2801101,8.391896577,22.41093123,22.52010551,8.391896577,407.6482758,101.1310345,0.0,110.5804878,257.9448276,0.0,0.0,257.9448276,D,-1.060311999560546,1.117040500082202,0.768027210884354,0.663244734452556
